Position,Name,Bib,Time,Nationality,Category,Category Position,Gender,Gender Position
755,PAUL BRENTON,2428,03:23:57,AUS,60-64,26,Male,486
756,CHERYL JONES,2620,03:24:00,AUS,60-64,16,Female,270
757,BEV POOLE,2659,03:24:01,AUS,60-64,17,Female,271
758,FREYA BRUCE,2776,03:25:36,NZL,20-34,62,Female,272
759,GAVIN WARD,2866,03:38:12,NZL,55-59,43,Male,487
760,DONGCHAN LIM,2548,03:42:13,KOR,20-34,142,Male,488
761,CHEN YING,2711,03:59:13,CHN,45-49,57,Male,489
762,JIE LIU,2529,03:59:13,CHN,40-44,39,Female,273
763,WARREN BAVISTER,2740,04:01:16,NZL,50-54,60,Male,490
764,RACHELLE MCCUE,2680,04:02:06,AUS,45-49,64,Female,274
765,DAVID CUNNINGHAM,2679,04:06:14,AUS,60-64,27,Male,491
766,KERRY RUSSELL,2696,04:06:17,AUS,60-64,18,Female,275
767,THERESA HONEYCOMBE,2819,04:08:46,NZL,45-49,65,Female,276
768,ANDREA RORE,2773,04:08:49,NZL,50-54,29,Female,277
769,SEAN BURTON,2671,04:09:26,AUS,55-59,44,Male,492
770,AMANDA ROE,2777,04:14:08,USA,45-49,66,Female,278
771,SOPHIA TONG,2666,04:32:23,AUS,45-49,67,Female,279
772,NIKKI HELYAR DOUGLAS,2678,04:47:14,NZL,55-59,20,Female,280
773,KIM MACDONALD,2574,04:49:54,AUS,45-49,68,Female,281
774,DANIELLE FLEMING,2676,04:49:56,AUS,50-54,30,Female,282
775,KEITH WARREN,2993,04:52:13,NZL,35-39,82,Male,493
776,DEAN DEVERY,2737,05:19:26,NZL,55-59,45,Male,494
777,MANDY EDLINGTON,2665,05:44:11,AUS,60-64,19,Female,283
DNS,BENJAMIN TROTIN (#),,,FRA,20-34,,Male,
DNS,ANDREW MOORE (#),,,AUS,35-39,,Male,
DNS,PELE LOLESI (#),,,NZL,55-59,,Female,
DNS,TONI MCCANN,2008,,,20-34,,Female,
DNS,ANITA HANNA (#),,,NZL,45-49,,Female,
DNS,YAO WANG (#),,,AUS,35-39,,Male,
DNS,ROCHELLE BASIL (#),,,NZL,35-39,,Female,
DNS,JESSIE QUINLAN (#),,,AUS,40-44,,Female,
DNS,LIZ GIBSON (#),,,AUS,65-69,,Female,
DNS,JEN WILLOWS (#),,,NZL,50-54,,Female,
DNS,JEAN-EMMANUEL PEREZ HERNANDEZ (#),,,BEL,20-34,,Male,
DNS,SAM ATKINSON (#),,,GBR,45-49,,Female,
DNS,KEVIN O'MALLEY (#),,,NZL,45-49,,Male,
DNS,GREG SHAR (#),,,AUS,40-44,,Male,
DNS,EVELINE SEENEY (#),,,,35-39,,Female,
DNS,DEIRDRE CLARK (#),,,NZL,65-69,,Female,
DNS,BRYAN SMITH (#),,,NZL,55-59,,Male,
DNS,VERITY HALKETT (#),,,NZL,40-44,,Female,
DNS,JO LOCKHART (#),,,AUS,55-59,,Female,
DNS,RACHAEL GLENDINING,2746,,NZL,60-64,,Female,
DNS,JOSH MCDOWELL,2721,,AUS,40-44,,Male,
DNS,MARK PETERSEN,2576,,AUS,35-39,,Male,
DNS,GARRY WONG,2177,,AUS,20-34,,Male,
DNS,MICHAEL MAI,2852,,AUS,20-34,,Male,
DNS,MELISSA TURCOTTE,2754,,GBR,40-44,,Female,
DNS,ANDREI KOMOV,2828,,RUS,40-44,,Male,
DNS,CALEB LOVELL,2840,,USA,20-34,,Male,
DNS,RUSSELL PICKERING,2841,,NZL,55-59,,Male,
DNS,TAKUSHI INOUE,2705,,JPN,45-49,,Male,
DNS,NICK ROLLEY,2091,,NZL,50-54,,Male,
DNS,ADAM ONG,2324,,AUS,35-39,,Male,
DNS,AARON MOODY,2843,,NZL,50-54,,Male,
DNS,LINUS ARMSTRONG,2868,,AUS,35-39,,Male,
DNS,GABRIJEL GRUBAC,2707,,,35-39,,Male,
DNS,REBECCA THOMAS,2467,,NZL,55-59,,Female,
DNS,JIA FU,2749,,CHN,35-39,,Female,
DNS,ANTONIO STANLEY,2649,,NZL,50-54,,Male,
DNS,ANTOINE RODRIGUES,2058,,FRA,20-34,,Male,
DNS,ERIC LIPUMA,2013,,USA,20-34,,Male,
DNS,STUART LAWRIE,2112,,AUS,20-34,,Male,
DNS,AMOETSOW MKWENA,2748,,,20-34,,Female,
DNS,RUBEN STEINIGER,2834,,,20-34,,Male,
DNS,JAY OH (#),,,KOR,45-49,,Male,
DNS,SAM PALANCA (#),,,AUS,35-39,,Male,
DNS,NANCY MCALLISTER (#),,,USA,60-64,,Female,
DNS,TOMMY HALL (#),,,NZL,20-34,,Male,
DNS,WOODY BRUCE (#),,,NZL,35-39,,Male,
DNS,ADDIE BRACY (#),,,USA,40-44,,Female,
DNS,TOM WOODHOUSE (#),,,AUS,20-34,,Male,
DNS,NICHOLAS HO (#),,,NZL,40-44,,Male,
DNS,AMY RISTAU (#),,,AUS,35-39,,Female,
DNS,JULIE CHAPMAN (#),,,AUS,55-59,,Female,
DNS,KELLY MITCHELL (#),,,NZL,45-49,,Female,
DNS,MONIKA KUBIAK (#),,,SWE,40-44,,Female,
DNS,AMANDA RITCHIE (#),,,AUS,50-54,,Female,
DNS,CHRIS BLUMENTHAL (#),,,USA,55-59,,Male,
DNS,VINCE CLARK (#),,,NZL,70-74,,Male,
DNS,KALEB HUNT-WHEELER (#),,,NZL,20-34,,Male,
DNS,JOSHUA CHIAM (#),,,,20-34,,Male,
DNS,BRENT WILSON (#),,,NZL,45-49,,Male,
DNS,FRANKLIN HAMILTON (#),,,GBR,20-34,,Male,
DNS,DENISSA HORA (#),,,NZL,55-59,,Female,
DNS,PATRICK ROUSSEAU,2692,,NZL,55-59,,Male,
DNS,DANIEL KRASUCKI O'DOWD (#),,,GBR,20-34,,Male,
DNS,MANAWA AMOROA (#),,,NZL,20-34,,Male,
DNS,GEORGE DARDEN (#),,,USA,50-54,,Male,
DNS,CRISTINA ISTRATE,2682,,,40-44,,Female,
DNS,JAN DUNLOP,2403,,NZL,55-59,,Male,
DNS,VINCENT DESCAMPS,2908,,FRA,50-54,,Male,
DNS,MARK COLLINS,2891,,USA,65-69,,Male,
DNS,JARROD OWEN,3054,,AUS,45-49,,Male,
DNS,TONY ALLA,2204,,FRA,50-54,,Male,
DNS,JAMIE O'BRIEN,3152,,NZL,40-44,,Male,
DNS,EDOARDO FELICI,2902,,ITA,20-34,,Male,
DNS,ANTONIN JULIEN,2894,,FRA,20-34,,Male,
DNS,SEIMIYA YUKARI,2030,,JPN,35-39,,Female,
DNS,RYAN KELEHER,2897,,NZL,20-34,,Male,
DNS,JADE BELZBERG,2026,,CAN,20-34,,Female,
DNS,CAITLIN RAYNE,2759,,NZL,20-34,,Female,
DNS,JACK O'BRIEN,2878,,AUS,20-34,,Male,
DNS,DAVID GRANT,2886,,NZL,20-34,,Male,
DNS,AMANDA TURNER,2758,,USA,40-44,,Female,
DNS,JEANNE POSEY (#),,,CAN,40-44,,Female,
DNS,STACEY HOGAN,2109,,AUS,35-39,,Female,
DNS,JONTY CALDER,2088,,AUS,20-34,,Male,
DNS,KANAKO KIMURA,2130,,JPN,55-59,,Female,
DNS,TANYA MAXWELL,2165,,AUS,45-49,,Female,
DNS,JULIETTE PABST (#),,,FRA,20-34,,Female,
DNS,REBECCA INGRAM (#),,,NZL,50-54,,Female,
DNS,NICK PING,2338,,AUS,50-54,,Male,
DNS,SOPHIE BROWN (#),,,NZL,35-39,,Female,
DNS,HARRY LEUNG (#),,,AUS,50-54,,Male,
DNS,DANE BARCLAY (#),,,AUS,45-49,,Male,
DNS,SIMONE HARVEY (#),,,AUS,40-44,,Female,
DNS,DIANE DONOGHUE (#),,,AUS,55-59,,Female,
DNS,CARL MILLS (#),,,AUS,55-59,,Male,
DNS,CUSHLA HOLDAWAY (#),,,NZL,20-34,,Female,
DNS,TAMI CASTILLO (#),,,AUS,60-64,,Female,
DNS,CLAUDIA ADAMSON (#),,,NZL,20-34,,Female,
DNS,MAAIKE HEMKES (#),,,BEL,45-49,,Female,
DNS,KEN FORD (#),,,AUS,55-59,,Male,
DNS,CHRIS PETERS (#),,,NZL,40-44,,Male,
DNS,CHRIS WATTS (#),,,GBR,50-54,,Male,
DNS,MICHELLE BEHREND (#),,,AUS,40-44,,Female,
DNS,NEIL MACLENNAN (#),,,NZL,60-64,,Male,
DNS,MAREE SINGLETON (#),,,AUS,55-59,,Female,
DNS,MILLIE SUTHERLAND,2780,,NZL,20-34,,Female,
DNS,TAYLA JENKINS (#),,,AUS,20-34,,Female,
DNS,BAPTISTE IGNATIO (#),,,FRA,20-34,,Male,
DNS,ELLIE NORRIS (#),,,GBR,40-44,,Female,
DNS,CAMERON PRATT (#),,,NZL,35-39,,Male,
DNS,ANNA-KATHARINA DEINHARD (#),,,,40-44,,Female,
DNS,ZENO SAILER FARQUHAR (#),,,NZL,20-34,,Male,
DNS,IAN MACLEOD (#),,,GBR,20-34,,Male,
DNS,LOGAN HORSFORD (#),,,NZL,35-39,,Male,
DNS,AYAKO KUSUI (#),,,JPN,35-39,,Female,
DNS,JINNAN LIU,2610,,CHN,20-34,,Female,
DNS,MONIKA LOCKWOOD,2784,,AUS,40-44,,Female,
DNS,BRENDAN CLARK,2045,,NZL,45-49,,Male,
DNS,MAJID ALMULLA,2500,,,20-34,,Male,
DNS,MASE MURROW,2917,,NZL,20-34,,Male,
DNS,GENE BEVERIDGE,2914,,NZL,35-39,,Male,
DNS,JAMES SPENCE,2089,,NZL,40-44,,Male,
DNS,MICHAEL MCKINLEY,2937,,NZL,55-59,,Male,
DNS,KATE MACDONALD,2730,,NZL,70-74,,Female,
DNS,JEAN-CHRISTOPHE ALBARET,2562,,FRA,50-54,,Male,
DNS,EAMONN MC CLOSKEY,2244,,IRL,60-64,,Male,
DNS,RICHARD SMITH,2146,,NZL,40-44,,Male,
DNS,ALEC STEVENS (#),,,AUS,40-44,,Male,
DNS,MARCOS MIRANDA,2378,,BRA,50-54,,Male,
DNS,JEREMY MARKS,2410,,NZL,45-49,,Male,
DNS,LUKE WEBSTER,2042,,USA,20-34,,Male,
DNS,JOHN WOODWARD,2919,,NZL,45-49,,Male,
DNS,KATE HALSTEAD,2176,,GBR,35-39,,Female,
DNS,JINGHONG LI,2173,,CHN,20-34,,Male,
DNS,HAYDEN NATION,2962,,NZL,40-44,,Male,
DNS,ICHIRO TAKAYAMA,2636,,JPN,60-64,,Male,
DNS,SOUVANXAY SPHABMIXAY,2964,,FRA,50-54,,Male,
DNS,TOM MOLLART,2967,,GBR,35-39,,Male,
DNS,RACHEL ROBINS,2514,,AUS,20-34,,Female,
DNS,REBECCA GOOD,2299,,NZL,20-34,,Female,
DNS,CRAIG LANE,2972,,AUS,55-59,,Male,
DNS,TONY MANNING,2954,,NZL,35-39,,Male,
DNS,JONNO HEALEY,2065,,AUS,35-39,,Male,
DNS,NICOLA KERR,2390,,NZL,45-49,,Female,
DNS,MYLES LANE,2950,,CAN,35-39,,Male,
DNS,XIAOBO XU,2313,,CHN,45-49,,Male,
DNS,JOHANNA HAMBLETT (#),,,NZL,20-34,,Female,
DNS,LASZLO BOKANY (#),,,NZL,55-59,,Male,
DNS,KATHLEEN ROOS (#),,,AUS,40-44,,Female,
DNS,LUKE VAN DER BURG (#),,,NZL,20-34,,Male,
DNS,RACHEL PRICE (#),,,NZL,40-44,,Female,
DNS,CARL READ-JONES (#),,,NZL,50-54,,Male,
DNS,OLIVIER RONDAT (#),,,FRA,40-44,,Male,
DNS,JESSICA CROSS (#),,,GBR,20-34,,Female,
DNS,HO MAN WONG (#),,,HKG,50-54,,Male,
DNS,BAPTISTE CASEZ (#),,,FRA,20-34,,Male,
DNS,NOEL READ (#),,,NZL,60-64,,Male,
DNS,ZHENG WU (#),,,CHN,35-39,,Male,
DNS,YANN BLOND (#),,,FRA,20-34,,Male,
DNS,SHIRAZ MULHOLLAND (#),,,NZL,20-34,,Female,
DNS,JULIE DAVIET (#),,,FRA,20-34,,Female,
DNS,MIKE STANLEY (#),,,NZL,35-39,,Male,
DNS,DARREN ROBINSON (#),,,NZL,45-49,,Male,
DNS,JESSICA EASTWICK,2257,,NZL,35-39,,Female,
DNS,MARIA KROONENBERG (#),,,NZL,50-54,,Female,
DNS,TIM BUCKLEY (#),,,IRL,55-59,,Male,
DNS,DAN ROBERTS (#),,,GBR,45-49,,Male,
DNS,CHARLES HAMILTON,2017,,AUS,20-34,,Male,
DNS,CHELSEA CREAK,2040,,GBR,35-39,,Female,
DNS,NIKKI TRASK (#),,,NZL,55-59,,Female,
DNS,TIM PAVIELL (#),,,NZL,45-49,,Male,
DNS,KRISTY SOWMAN (#),,,NZL,35-39,,Female,
DNS,REBECCA PRESTON (#),,,AUS,45-49,,Female,
DNS,GARY BEYER (#),,,NZL,60-64,,Male,
DNS,RANDALL SMITH,3002,,AUS,55-59,,Male,
DNS,NORLELA ISMAIL,2383,,,45-49,,Female,
DNS,JAYDON SIENKIEWICZ,2450,,AUS,20-34,,Male,
DNS,NATHAN PERDRIAU,3001,,AUS,20-34,,Male,
DNS,WENRONG ZHENG,2034,,CHN,35-39,,Female,
DNS,AOIFE BURKE,2804,,IRL,20-34,,Female,
DNS,GIANMARCO COLOMBO,2303,,,50-54,,Male,
DNS,CATHERINE VAN VELTHUIZEN,2722,,AUS,50-54,,Female,
DNS,KENTARO HIROSE,2267,,JPN,45-49,,Male,
DNS,MATT BARR,2270,,NZL,40-44,,Male,
DNS,JONATHAN REA,2011,,USA,20-34,,Male,
DNS,HEIDI FREHLICH,2067,,CAN,20-34,,Female,
DNS,LEE STOERMER (#),,,AUS,40-44,,Male,
DNS,TIFFANY BLUMENTHAL (#),,,USA,55-59,,Female,
DNS,NIKKI EVERTON,2043,,NZL,35-39,,Female,
DNS,JOSHUA MOON (#),,,GBR,40-44,,Male,
DNS,ALEXANDRA BLENNERHASSETT (#),,,NZL,20-34,,Female,
DNS,KAREN GILES (#),,,AUS,60-64,,Female,
DNS,SANDRA KONRAD (#),,,AUS,50-54,,Female,
DNS,KIARA CLEMENTS (#),,,AUS,20-34,,Female,
DNS,CHRISTOPHER BRENT (#),,,AUS,40-44,,Male,
DNS,JASON HALL (#),,,NZL,20-34,,Male,
DNS,ANTHONY HO (#),,,,50-54,,Male,
DNS,PASCAL JACOB (#),,,IRL,45-49,,Male,
DNS,RONNIE SPARKE,2024,,GBR,35-39,,Male,
DNS,NICHOLAS HELYAR-MAGILL (#),,,NZL,35-39,,Male,
DNS,SHANNON CLEAVE (#),,,NZL,45-49,,Female,
DNS,MELANIE DAVIS (#),,,NZL,40-44,,Female,
DNS,ROWAN GILLESPIE (#),,,NZL,45-49,,Male,
DNS,EVE MOORE (#),,,GBR,35-39,,Female,
DNS,ROSS ATKINSON,2644,,GBR,35-39,,Male,
DNS,SANDI WOOLDRIDGE (#),,,NZL,55-59,,Female,
DNS,TOM CROWTHER (#),,,GBR,20-34,,Male,
DNS,NARELLE LONERGAN (#),,,AUS,60-64,,Female,
DNS,TRINITY DONOVAN (#),,,AUS,20-34,,Female,
DNS,JOHAN ROOS (#),,,AUS,45-49,,Male,
DNS,HANNAH MCEWAN (#),,,NZL,40-44,,Female,
DNS,RACHEL BOYD (#),,,NZL,45-49,,Female,
DNS,ANNA PETRAKOS (#),,,AUS,45-49,,Female,
DNS,SCOTT JACKSON,2441,,NZL,20-34,,Male,
DNS,TRICIA VELTHUIZEN,2742,,AUS,50-54,,Female,
DNS,TROY LATTA,2373,,NZL,40-44,,Male,
DNS,MICHAEL LAWLOR,2482,,AUS,35-39,,Male,
DNS,RUI UEDA,2005,,JPN,20-34,,Male,
DNS,BRIAR TEMPLETON,2565,,NZL,20-34,,Female,
DNS,MATTHEW STIGLER,3052,,USA,20-34,,Male,
DNS,KRISTIE STANBOROUGH,2729,,AUS,45-49,,Female,
DNS,CHELSEA HOLM,2712,,NZL,20-34,,Female,
DNS,JONATHAN CLAYDON,2558,,AUS,40-44,,Male,
DNS,CANHUA LUO,2007,,CHN,20-34,,Male,
DNS,DANNY TORRES OCARES,3036,,CHL,20-34,,Male,
DNS,DECLAN SOMERS,3014,,AUS,20-34,,Male,
DNS,DAMIAN MORGAN,2717,,NZL,55-59,,Male,
DNS,ANDREW ARMSTRONG,2314,,AUS,50-54,,Male,
DNS,JAMIE LOCKE-WEIR,3044,,NZL,20-34,,Male,
DNS,MENGKAI BATE,2015,,CHN,40-44,,Male,
DNS,DAVID MUNRO,2062,,AUS,45-49,,Male,
DNS,LING BAI,2471,,CHN,20-34,,Female,
DNS,TONI GRACIA,2119,,AUS,45-49,,Female,
DNS,ADALINE STORCH,2641,,AUS,20-34,,Female,
DNF,JI DUO,2004,,CHN,20-34,,Male,
DNF,JOSHUA RUETHER,2854,,CAN,20-34,,Male,
DNF,DAVE CROFTS,2371,,NZL,55-59,,Male,
DNF,THARUNA NIRANJAN,2744,,USA,50-54,,Female,
DNF,CIARA MCEVOY,2465,,AUS,40-44,,Female,
DNF,TONY PEARCEY,2613,,AUS,50-54,,Male,
DNF,STEVEN DILLON,2496,,NZL,35-39,,Male,
DNF,TAWHAI WHIEWOOD,2689,,NZL,65-69,,Male,
DNF,CINDI MERCER,2531,,NZL,55-59,,Female,
DNF,DEBORAH BROWN,2494,,NZL,45-49,,Female,
DNF,CLINTON MEARNS,2668,,NZL,45-49,,Male,
DNF,RHYS DAVEY,2732,,NZL,65-69,,Male,
DNF,BERNADETTE HEAPHY,2670,,NZL,50-54,,Female,
DNF,ANDREW NEWINGTON,3236,,NZL,60-64,,Male,
DNF,ANTON WEATHERHEAD,3056,,GBR,20-34,,Male,
DNF,JOO SOEIRO,2561,,,45-49,,Male,
DNF,RICHARD ALCORN,2538,,NZL,35-39,,Male,
DNF,RHYS WEBSTER,2603,,NZL,50-54,,Male,
DNF,JONO FORRESTER,2901,,NZL,45-49,,Male,
DNF,NEHEMIAH AMOROA,2876,,NZL,20-34,,Male,
DNF,HAYDEN DUNCAN,2890,,NZL,20-34,,Male,
DNF,DEBS ROLLS,2560,,NZL,45-49,,Female,
DNF,KAREN DOWTHWAITE,2629,,NZL,45-49,,Female,
DNF,SALLY WISE,2736,,NZL,60-64,,Female,
DNF,VLAD IXEL,2021,,AUS,35-39,,Male,
DNF,SONIA TE WHARE,2738,,NZL,55-59,,Female,
DNF,PAUL CHARMAN,2889,,NZL,65-69,,Male,
DNF,CUSHLA LEATHERBY,2761,,NZL,45-49,,Female,
DNF,WENDY FOX,2448,,NZL,65-69,,Female,
DNF,CAMPBELL JACKSON-MEE,2842,,NZL,20-34,,Male,
DNF,MENGKAI BATE,2014,,CHN,40-44,,Male,
DNF,MEGAN HYLAND,2046,,USA,40-44,,Female,
DNF,MAURICE ADAMS,2832,,USA,45-49,,Male,
DNF,JAMES PATERSON,2049,,NZL,35-39,,Male,
DNF,ASHLEY SEARL,2211,,AUS,55-59,,Male,
DNF,KATHARINA POSS,3159,,,20-34,,Female,
DNF,LILIAN BONNEAU,2864,,FRA,20-34,,Male,
DNF,LEZHONG LI,2677,,CHN,40-44,,Male,
DNF,KIM SAUNDERS,2708,,NZL,60-64,,Female,
DNF,NICK BERKLEY,2475,,AUS,20-34,,Male,
DNF,GAVIN MCDONALD,2948,,NZL,45-49,,Male,
DNF,TRACY QUIN,2452,,NZL,55-59,,Female,
DNF,VERONICA CARRASCO,2723,,AUS,55-59,,Female,
DNF,ANDREW HUTCHISON,2480,,USA,20-34,,Male,
DNF,ISAAKO SOPOAGA,2684,,NZL,20-34,,Male,
DNF,TANIA BONOMINI,2546,,AUS,55-59,,Female,
DNF,DENALI BALSSER,2126,,USA,20-34,,Female,
DNF,SIMON LAWSON,2929,,NZL,20-34,,Male,
DNF,MANDY DONALD,2398,,NZL,45-49,,Female,
DNF,SEBASTIAN BENSCH,2940,,AUS,20-34,,Male,
DNF,AJAY HANSPAL,2041,,GBR,20-34,,Male,
DNF,RACHAEL CHADDERTON,2719,,NZL,55-59,,Female,
DNF,YEDA FRONDA,2653,,PHL,40-44,,Female,
DNF,ERIN FURNESS,2779,,NZL,40-44,,Female,
DNF,DONOVAN WEBER,2939,,USA,50-54,,Male,
DNF,VICKI NOLL,2536,,AUS,45-49,,Female,
DNF,ZEAK KELLY,3161,,NZL,20-34,,Male,
DNF,SIMON CLEP,2181,,FRA,20-34,,Male,
DNF,FELIX WILLER,3160,,,20-34,,Male,
DNF,PORNSAK SORANARAKSOPON,2493,,,50-54,,Male,
DNF,DAVID HINDRUP,2946,,NZL,45-49,,Male,
DNF,NIGEL RICHARDSON,3153,,NZL,50-54,,Male,
DNF,KENICHIRO KATO,2569,,JPN,50-54,,Male,
DNF,JACK CLEMENS,2651,,AUS,20-34,,Male,
DNF,SARAH DAVIS,3301,,NZL,55-59,,Female,
DNF,PHILLIP SMITH,2592,,NZL,40-44,,Male,
DNF,MICHAEL GODWIN,2533,,AUS,45-49,,Male,
DNF,JIMMY CHEN,3173,,,20-34,,Male,
DNF,ALEXANDRA BOLONJA,2795,,AUS,45-49,,Female,
DNF,NORM APIRANA,2741,,NZL,60-64,,Male,
DNF,ANNA MORAWIEC,2287,,NZL,40-44,,Female,
DNF,JACK STEINER,2339,,AUS,35-39,,Male,
DNF,JACINTA LOWE,3158,,NZL,35-39,,Female,
DNF,MATT WAUGH,2557,,GBR,20-34,,Male,
DNF,YUCHUNG HSU,2266,,JPN,40-44,,Male,
DNF,SOPHIA BULLER,2793,,AUS,20-34,,Female,
DNF,DANIEL DUTTON,2223,,GBR,40-44,,Male,
DNF,DENNIS HUNT,2716,,NZL,70-74,,Male,
DNF,SAMUEL DENBY,2095,,USA,20-34,,Male,
DNF,AARON ROLLS,2960,,NZL,50-54,,Male,
DNF,CAROLINE KNIGHT,2083,,AUS,45-49,,Female,
DNF,KAT BUTLER,2727,,NZL,45-49,,Female,
DNF,EMMA CARLTON,2206,,GBR,20-34,,Female,
DNF,GARETH ROCHE,2617,,NZL,20-34,,Male,
DNF,PHILIP CHIU,3009,,HKG,35-39,,Male,
DNF,BRONWYN OVERALL,2556,,AUS,60-64,,Female,
DNF,GEORGINA PROCTER,2622,,NZL,20-34,,Female,
DNF,NICK TIPLING,2037,,NZL,35-39,,Male,
DNF,DON STEVENS,2637,,NZL,60-64,,Male,
DNF,RHYS GUSCOTT,2997,,NZL,20-34,,Male,
DNF,SILVIA ANDERSON,2735,,AUS,60-64,,Female,
DNF,TEALE TOWEILL,2349,,USA,40-44,,Female,
DNF,TERRY GILMOUR,2988,,GBR,50-54,,Male,
DNF,ALEX LEE,2145,,AUS,35-39,,Male,
DNF,MONTE LAFOU,3008,,NZL,40-44,,Male,
DNF,STEVE SCHOFFELEN,2183,,AUS,45-49,,Male,
DNF,SALLY KARANDREWS,2810,,AUS,40-44,,Female,
DNF,TARNE BERRY,2625,,AUS,50-54,,Female,
DNF,MOHAMMED DRAGH,2205,,IRQ,20-34,,Male,
DNF,RACHEL BROWN,2579,,NZL,20-34,,Female,
DNF,ANNIE KEOWN,2539,,NZL,35-39,,Female,
DNF,BRAEDEN SAUL,2978,,NZL,35-39,,Male,
DNF,BETH MCKENZIE,2022,,USA,45-49,,Female,
DNF,ERIN HOBSON,2710,,AUS,45-49,,Female,
DNF,JACQUIE HORGAN,2739,,NZL,60-64,,Female,
DNF,DON BRUNT,2571,,NZL,60-64,,Male,
DNF,JOHN FREAR,2593,,NZL,55-59,,Male,
DNF,ROBERTO JESUS CAMAGONG,2550,,PHL,20-34,,Male,
DNF,CASSANDRA-JANE DAVISON,2805,,NZL,20-34,,Female,
DNF,NATALIE WENZLER,2374,,NZL,40-44,,Female,
DNF,ALEX MUTSVAIRO,3078,,GBR,20-34,,Male,
DNF,VENKATESH HODIGERE,3023,,USA,45-49,,Male,
DNF,VIRGINIE FANTINO,2821,,FRA,50-54,,Female,
DNF,CINDY CARPENTER,2713,,NZL,65-69,,Female,
DNF,DIYUAN HUANG,2596,,CHN,20-34,,Female,
DNF,ROSEMARY IACONO,2687,,AUS,60-64,,Female,
DNF,PETE SAUNDERS,2315,,NZL,50-54,,Male,
DNF,MAGGIE CHANG,2456,,NZL,35-39,,Female,
DNF,MO WHARE,2875,,NZL,60-64,,Male,
DNF,JANE HATZL,2743,,AUS,50-54,,Female,
DNF,THOMAS DOONAN,2154,,NZL,20-34,,Male,
DNF,FREDDIE CONRADIE,2432,,GBR,20-34,,Male,
DNF,KERRY WEDDING,2882,,NZL,20-34,,Male,
DNF,SUNGKYU LEE,2872,,KOR,45-49,,Male,
DNF,DREW CARRIGAN,2342,,AUS,35-39,,Male,
DNF,PETTER ENGDAHL,2003,,SWE,20-34,,Male,
