Position,Name,Bib,Time,Category,Category Position,Gender,Gender Position,Run
363,STEVE SHANTA,336,03:58:35,35-39,36,Male,306,03:58:56
364,SHANE BARRERA,407,03:59:03,18-34,106,Male,307,03:59:03
365,DREW MITCHELL,793,03:58:41,18-34,107,Male,308,03:59:11
366,MARK GILLESPIE,328,03:58:52,45-49,44,Male,309,03:59:11
367,TRACY HILL,358,03:58:54,40-44,11,Female,58,03:59:13
368,HAMISH PATEL,551,03:58:51,18-34,108,Male,310,03:59:17
369,BARRY ORR,1038,03:58:46,40-44,56,Male,311,03:59:33
370,ADAM DUNCAN,606,03:59:15,35-39,37,Male,312,03:59:34
371,WILLIAM BOND,909,03:59:08,35-39,38,Male,313,03:59:37
372,KIRSTEN MILNE,1207,03:59:18,50-54,2,Female,59,03:59:38
373,TIANA BISHOP,795,03:59:33,18-34,22,Female,60,04:00:00
374,DAMIEN GROOT,481,03:59:50,40-44,57,Male,314,04:00:23
375,GRANT HEASLIP,816,04:00:10,50-54,31,Male,315,04:00:27
376,MARK BAILEY,1198,03:59:48,55-59,20,Male,316,04:00:32
377,CONRAD LANGRIDGE,986,04:00:19,45-49,45,Male,317,04:00:37
378,LAURENCE GROOT,626,04:00:17,40-44,58,Male,318,04:00:50
379,ANYA RADKEVICH,914,04:00:33,40-44,12,Female,61,04:00:52
380,DAN SATO,920,04:00:36,18-34,109,Male,319,04:00:56
381,CRISTOBAL ZUNIGA,154,04:01:00,18-34,110,Male,320,04:01:00
382,ANDREW BURGESS,49,04:00:59,45-49,46,Male,321,04:01:17
383,MATT MCKONE,940,04:01:26,18-34,111,Male,322,04:01:53
384,BRENDON MANLEY,726,04:01:46,40-44,59,Male,323,04:02:14
385,RAY OCONNOR,1126,04:01:46,18-34,112,Male,324,04:02:14
386,JORDAN GRAVES,684,03:57:13,18-34,113,Male,325,04:02:19
387,AARON DAWSON,1210,04:01:45,45-49,47,Male,326,04:02:27
388,MATT DAWSON,461,04:01:44,45-49,48,Male,327,04:02:27
389,HANNAH BEARE,474,04:02:00,18-34,23,Female,62,04:02:30
390,SAMUEL RICHMOND,757,04:02:24,18-34,114,Male,328,04:02:49
391,BARRY WATSON,1088,04:02:25,65-69,7,Male,329,04:02:55
392,TIWANA RARERE,651,04:02:47,35-39,39,Male,330,04:02:59
393,ELLA O'MALLEY,1164,04:02:59,18-34,24,Female,63,04:03:11
394,BEN TELFORD,711,04:03:06,18-34,115,Male,331,04:03:28
395,BANNON JORGE MOORE,1294,04:03:04,40-44,60,Male,332,04:03:49
396,RICH BARTER,1070,04:03:34,45-49,49,Male,333,04:03:51
397,JASON KAPA,565,04:03:34,50-54,32,Male,334,04:03:54
398,PETER ADAMSKI,860,04:03:51,60-64,10,Male,335,04:03:57
399,PIETRO LUBICH,854,04:03:45,45-49,50,Male,336,04:04:05
400,WILLIAM AUSTIN,1206,04:04:27,18-34,116,Male,337,04:04:32
401,HOLLY HAY,763,04:04:18,18-34,25,Female,64,04:04:48
402,ROB SHOULDICE,870,04:04:55,18-34,117,Male,338,04:04:55
403,EMILIE SADLER,869,04:04:25,18-34,26,Female,65,04:04:55
404,GLENN DAWSON,1238,04:04:45,50-54,33,Male,339,04:05:10
405,TONY LUCAS,642,04:05:10,55-59,21,Male,340,04:05:32
406,JOSH KORTE,760,04:05:05,18-34,118,Male,341,04:05:38
407,JORDAN SEARANCKE,1044,04:05:21,18-34,119,Male,342,04:05:49
408,ROSIE MILLER,688,04:05:21,18-34,27,Female,66,04:05:56
409,TUNOHOA WAITOA,1188,04:05:51,45-49,51,Male,343,04:06:03
410,SARAH HEWTON-MALINS,164,04:05:55,40-44,13,Female,67,04:06:12
411,PHILLIP CURTIS,1409,04:05:48,65-69,8,Male,344,04:06:21
412,JOHN MOLLOY,295,04:05:46,40-44,61,Male,345,04:06:23
413,JOHN KUNAC,528,04:00:33,18-34,120,Male,346,04:06:33
414,TAYLOR HAYES,1112,04:06:17,18-34,121,Male,347,04:06:43
415,TONY STEVENS,56,04:06:34,50-54,34,Male,348,04:06:57
416,SIMON VALLIERES,1096,04:06:25,18-34,122,Male,349,04:07:01
417,ANDY CHEN,81,04:06:48,35-39,40,Male,350,04:07:07
418,TIM CARROLL,884,04:07:03,55-59,22,Male,351,04:07:23
419,BRIDGET BOND,618,04:06:56,45-49,9,Female,68,04:07:25
420,JUSTIN WITTSTOCK,923,04:07:02,40-44,62,Male,352,04:07:29
421,BRIAN PHIPPS,1036,04:06:51,65-69,9,Male,353,04:07:43
422,ANDREW GOODERSON,629,04:07:25,55-59,23,Male,354,04:07:49
423,ANDREA GALLAHER,1184,04:07:50,50-54,3,Female,69,04:08:18
424,DERRICK THORLEY,1209,04:07:46,55-59,24,Male,355,04:08:20
425,CHARLOTTE EDGAR,1059,04:07:55,40-44,14,Female,70,04:08:29
426,KEEGAN MITCHELL,661,04:08:24,18-34,123,Male,356,04:08:48
427,MICKY GUNN,189,04:08:45,55-59,4,Female,71,04:09:05
428,GRAHAM BLAND,727,04:08:31,45-49,52,Male,357,04:09:11
429,CRAIG DICKINSON,492,04:09:12,50-54,35,Male,358,04:09:17
430,JULIAN COURTNEY,1402,04:08:58,18-34,124,Male,359,04:09:38
431,GRACE ANDERSON,803,04:09:27,18-34,28,Female,72,04:09:46
432,ELI HALLAM,804,04:09:27,18-34,125,Male,360,04:09:46
433,TEMUERA HALL,1085,04:09:50,18-34,126,Male,361,04:10:12
434,MATHEW HARTY,181,04:09:39,18-34,127,Male,362,04:10:13
435,DELPHINE GRILLON,993,04:09:42,18-34,29,Female,73,04:10:15
436,ANDY BOUGLE,994,04:09:42,18-34,128,Male,363,04:10:15
437,SARA STEFFERT,277,04:09:55,18-34,30,Female,74,04:10:18
438,JOHN MCMURTRIE,761,04:09:07,40-44,63,Male,364,04:10:21
439,MARK WALMSLEY,1314,04:09:41,50-54,36,Male,365,04:10:28
440,SIOBHAN HUGHES,1000,04:10:15,18-34,31,Female,75,04:10:50
441,OLIVER RIDES,473,04:10:21,18-34,129,Male,366,04:10:51
442,LISA JESSON,1342,04:10:41,18-34,32,Female,76,04:11:07
443,NATALIE WAUGH,710,04:10:56,18-34,33,Female,77,04:11:14
444,MIN BAE PARK,888,04:10:52,60-64,11,Male,367,04:11:20
445,MARCO BUITENDAG,636,04:10:35,45-49,53,Male,368,04:11:27
446,WAYNE MARTIN,808,04:10:52,55-59,25,Male,369,04:11:28
447,HINANO ANDREWS,1048,04:11:12,35-39,12,Female,78,04:11:30
448,DAVID VAN DRIMMELEN,1171,04:10:51,18-34,130,Male,370,04:11:31
449,SCOTTY MOORE,561,04:11:01,35-39,41,Male,371,04:11:34
450,GLEN JACOBS,1041,04:11:39,45-49,54,Male,372,04:11:52
451,LUCY EVANS,414,04:11:29,18-34,34,Female,79,04:12:03
452,SIAN TWIDDY,1325,04:12:03,45-49,10,Female,80,04:12:20
453,BEN KEESING,421,04:12:11,18-34,131,Male,373,04:12:37
454,VANESSA PRATT,357,04:12:06,50-54,4,Female,81,04:12:42
455,MICHAEL SIMONS,17,04:12:11,65-69,10,Male,374,04:12:45
456,ANDY COLE,1327,04:12:22,18-34,132,Male,375,04:12:48
457,ADRIAN BROUWERS,312,04:12:38,70-74,4,Male,376,04:12:51
458,KRIS GLEDHILL,125,04:11:42,60-64,12,Male,377,04:12:51
459,MANDY DONALD,105,04:12:17,40-44,15,Female,82,04:12:51
460,FIONNUALA JONES,677,04:12:14,18-34,35,Female,83,04:12:55
461,SOPHIE ILES,840,04:12:26,18-34,36,Female,84,04:13:01
462,GEOFFREY LOWE,829,04:12:39,65-69,11,Male,378,04:13:15
463,SUSANNAH HANSEN,706,04:12:53,18-34,37,Female,85,04:13:16
464,RYAN BARBER,643,04:12:53,18-34,133,Male,379,04:13:28
465,LOUISE ESPIN,985,04:12:55,18-34,38,Female,86,04:13:29
466,DEEN ABU BAKAR,990,04:12:56,45-49,55,Male,380,04:13:29
467,ROGER WINTON,134,04:13:43,60-64,13,Male,381,04:14:07
468,DESIREE SILK,962,04:13:44,45-49,11,Female,87,04:14:08
469,BRUCE EDWARDS,890,04:14:10,60-64,14,Male,382,04:14:11
470,GARETH JONES,467,04:13:44,60-64,15,Male,383,04:14:17
471,ASHLEIGH HORTON,672,04:14:00,18-34,39,Female,88,04:14:27
472,RAY HODSON,583,04:13:44,40-44,64,Male,384,04:14:31
473,ANGUS DUFFETT,361,04:13:43,50-54,37,Male,385,04:14:31
474,TERRY MORRIS,12,04:14:16,55-59,26,Male,386,04:14:34
475,DELVAYNE ELI-STOKES,1401,04:13:47,18-34,134,Male,387,04:14:36
476,MICHAEL BERRY,219,04:14:20,40-44,65,Male,388,04:14:46
477,MURRAY TAYLOR,1023,04:14:18,50-54,38,Male,389,04:14:50
478,BEN FRASER,1139,04:14:17,35-39,42,Male,390,04:14:50
479,PATARIKI ASHBY,1313,04:14:17,18-34,135,Male,391,04:14:51
480,IAN RANGITUTIA,247,04:15:07,50-54,39,Male,392,04:15:32
481,MIKE DUCKETT,1345,04:15:10,55-59,27,Male,393,04:15:33
482,WILLIAM CHOI,1076,04:15:25,50-54,40,Male,394,04:15:41
483,LUCY PEEBLES,842,04:15:06,18-34,40,Female,89,04:15:43
484,MAAIKE HUNTER,428,04:14:57,18-34,41,Female,90,04:15:44
485,JAMES HUNT,771,04:15:26,65-69,12,Male,395,04:15:50
486,REGAN MCKIERNAN,1309,04:15:31,18-34,136,Male,396,04:15:52
487,DEBBIE SKILTON,575,04:15:47,50-54,5,Female,91,04:15:58
488,SHELLEY MCKAY,1053,04:15:47,50-54,6,Female,92,04:16:02
489,SAHNYA SHIELS,386,04:15:36,18-34,42,Female,93,04:16:19
490,MATT LOOKER,537,04:15:56,40-44,66,Male,397,04:16:28
491,SONYA KING,1142,04:16:14,18-34,43,Female,94,04:16:37
492,BRYDIE BLACK,1149,04:16:14,45-49,12,Female,95,04:16:37
493,DOUG GORDON,683,04:16:11,18-34,137,Male,398,04:16:41
494,PAUL VOOREND,1307,04:16:16,45-49,56,Male,399,04:17:01
495,PAUL COWAN,1205,04:16:41,45-49,57,Male,400,04:17:17
496,GLEN STICHBURY,568,04:16:40,35-39,43,Male,401,04:17:18
497,JAMES LINDSAY,417,04:16:52,50-54,41,Male,402,04:17:21
498,SARAH MACLENNAN,291,04:16:44,35-39,13,Female,96,04:17:22
499,BROOKE PATRON,721,04:15:12,18-34,44,Female,97,04:17:26
500,DANNY KETTOOLA,615,04:17:29,40-44,67,Male,403,04:17:49
501,RICK MACKAY,956,04:17:07,40-44,68,Male,404,04:17:53
502,MIKEY CLARKE,185,04:17:40,35-39,44,Male,405,04:18:16
503,CHRIS ZAAYMAN,410,04:18:02,18-34,138,Male,406,04:18:24
504,MARZENA WYSTRYCHOWSKA,638,04:17:55,50-54,7,Female,98,04:18:25
505,MEL TARRANT,756,04:17:36,18-34,45,Female,99,04:18:33
506,MEAS MUTH,1049,04:18:05,45-49,58,Male,407,04:18:44
507,ETHAN TE TAI,1129,04:18:05,18-34,139,Male,408,04:18:56
508,JANA DOBOSOVA,293,04:18:43,50-54,8,Female,100,04:19:08
509,BARRY WHITING,408,04:18:56,45-49,59,Male,409,04:19:12
510,CASSIE STARKIE,594,04:18:38,45-49,13,Female,101,04:19:16
511,SONIA ARTHUR,1155,04:18:35,55-59,5,Female,102,04:19:16
512,YVETTE CARR,632,04:18:51,35-39,14,Female,103,04:19:27
513,ROSS SIMPSON,745,04:19:04,45-49,60,Male,410,04:19:30
514,MARK JEWKES,508,04:18:58,50-54,42,Male,411,04:19:42
515,BROOKE MILLAR,980,04:19:11,18-34,46,Female,104,04:20:05
516,MATTHEW NORTH,798,04:20:01,18-34,140,Male,412,04:20:20
517,TENECIA HINGSTON,780,04:19:50,18-34,47,Female,105,04:20:33
518,SUMMER MORGAN HAUGH,648,04:20:30,18-34,48,Female,106,04:20:50
519,ROSS HALLIDAY,733,04:20:13,55-59,28,Male,413,04:20:55
520,RYAN PARRY,280,04:20:30,35-39,45,Male,414,04:20:55
521,OLGA MIDDLEMISS,901,04:20:12,40-44,16,Female,107,04:21:02
522,GERALDINE GROOT,819,04:20:14,40-44,17,Female,108,04:21:03
523,ROBERT DAVIDSON,550,04:20:38,50-54,43,Male,415,04:21:06
524,CONOR CORBETT,131,04:20:34,18-34,141,Male,416,04:21:15
525,KURDT WEBBER,611,04:20:51,18-34,142,Male,417,04:21:21
526,MARAEA MILLS,284,04:20:56,18-34,49,Female,109,04:21:24
527,COLIN DAVIS,981,04:21:24,55-59,29,Male,418,04:21:24
528,JOHN LARKIN,1058,04:21:15,50-54,44,Male,419,04:21:33
529,BRENT CAIRNS,1284,04:21:07,50-54,45,Male,420,04:21:34
530,GRETCHEN MORIARTY,654,04:21:27,40-44,18,Female,110,04:22:01
531,SOPHIE TRIGGER,910,04:21:27,18-34,50,Female,111,04:22:03
532,JOSH BOND,548,04:22:03,18-34,143,Male,421,04:22:19
533,THOMAS PAYELLE,427,04:22:07,18-34,144,Male,422,04:22:25
534,JOANNE LOURIE,895,04:21:49,50-54,9,Female,112,04:22:31
535,MICHAEL TILLETT,828,04:22:21,35-39,46,Male,423,04:22:37
536,CATHERINE QUIN,150,04:22:27,50-54,10,Female,113,04:22:54
537,ASHLEE PARDOE,507,04:22:28,18-34,51,Female,114,04:23:18
538,MICHAEL OGDEN,1196,04:22:49,18-34,145,Male,424,04:23:18
539,ZARYD WILSON,552,04:22:44,35-39,47,Male,425,04:23:32
540,SEAN TOWNLEY,1413,04:17:40,18-34,146,Male,426,04:23:40
541,ERIN FOLSTER,1117,04:23:06,18-34,52,Female,115,04:23:42
542,TAKESHI OTSUKA,1296,04:23:29,50-54,46,Male,427,04:23:43
543,KIRSTY PETERSON,1362,04:23:34,50-54,11,Female,116,04:24:17
544,ROGER COOPER,1180,04:23:38,55-59,30,Male,428,04:24:28
545,NICKY SCOTT,1308,04:23:56,45-49,14,Female,117,04:24:33
546,LAUREN MARTIN,941,04:23:45,18-34,53,Female,118,04:24:34
547,MATT BARR,1248,04:23:49,40-44,69,Male,429,04:24:36
548,DANIEL NICOLSON,67,04:24:13,45-49,61,Male,430,04:24:59
549,AKIHIRO KAWANISHI,800,04:24:28,55-59,31,Male,431,04:25:09
550,LACHLAN EWING,1100,04:24:21,18-34,147,Male,432,04:25:20
551,HAYDN CONNELL,463,04:24:12,18-34,148,Male,433,04:25:20
552,GORDON CLARKE,124,04:24:46,60-64,16,Male,434,04:25:24
553,CRAIG GRADON,1200,04:24:53,50-54,47,Male,435,04:25:27
554,KARL CLOVES,149,04:25:15,55-59,32,Male,436,04:25:44
555,MARK HALL,1108,04:25:07,55-59,33,Male,437,04:25:50
556,IRIS CHANG,1153,04:25:18,45-49,15,Female,119,04:25:51
557,HAISLEY O'LEARY,540,04:25:33,45-49,62,Male,438,04:25:56
558,TODD BARKER,1166,04:26:12,50-54,48,Male,439,04:26:30
559,ALEXANDER KABANOV,1106,04:24:36,40-44,70,Male,440,04:26:34
560,ANTHONY CARINO,759,04:26:23,40-44,71,Male,441,04:26:42
561,MARK MICHEL,1390,04:26:37,45-49,63,Male,442,04:26:49
562,PENELOPE BUTLER,1144,04:26:18,40-44,19,Female,120,04:26:50
563,ANDREW MCCULLEY,129,04:26:15,40-44,72,Male,443,04:26:51
564,TONY WARREN,140,04:26:35,60-64,17,Male,444,04:26:54
565,DAVID FOTHERGILL,774,04:26:25,35-39,48,Male,445,04:27:00
566,ETHAN HALL,868,04:26:17,18-34,149,Male,446,04:27:13
567,CARLOS CHORAO,465,04:26:29,60-64,18,Male,447,04:27:17
568,ED VENTURES,225,04:27:01,18-34,150,Male,448,04:27:20
569,SOLOMON TUISALEGA,1067,04:26:32,18-34,151,Male,449,04:27:25
570,PAM WARDROPE,1191,04:27:01,50-54,12,Female,121,04:27:27
571,DAVID GREEN,936,04:26:50,65-69,13,Male,450,04:27:29
572,RACHELLE GREEN,935,04:26:50,45-49,16,Female,122,04:27:29
573,TANIKA BROWN,555,04:27:06,18-34,54,Female,123,04:27:51
574,GREG LISTER,1114,04:27:39,65-69,14,Male,451,04:27:55
575,JAMES HOGG,1092,04:27:32,18-34,152,Male,452,04:28:01
576,AMANDA SUMMERSBY,327,04:27:25,35-39,15,Female,124,04:28:03
577,SEBASTIAN FARR,1161,04:27:35,18-34,153,Male,453,04:28:09
578,JUAN VAN DER LINDE,213,04:27:26,35-39,49,Male,454,04:28:09
579,QUENTIN SCHOEMAN,1265,04:27:26,40-44,73,Male,455,04:28:10
580,SHANELLE CONWELL,773,04:27:58,18-34,55,Female,125,04:28:23
581,DAVID WACKROW,32,04:27:55,60-64,19,Male,456,04:28:39
582,ASHLEIGH GILL,807,04:27:51,18-34,56,Female,126,04:28:42
583,JAIME STEVENSON,1046,04:28:06,45-49,17,Female,127,04:28:46
584,JONATHAN FORRESTER,991,04:28:16,40-44,74,Male,457,04:28:58
585,PAUL JOHNSON,196,04:28:24,55-59,34,Male,458,04:29:01
586,ALASTAIR ANDREW,942,04:28:20,40-44,75,Male,459,04:29:10
587,CALEB GORDON,663,04:29:04,40-44,76,Male,460,04:29:30
588,REUBEN FOURT-WELLS,666,04:29:03,40-44,77,Male,461,04:29:31
589,RICHARD CLAYTON,818,04:28:48,35-39,50,Male,462,04:29:33
590,ANDREW RODGER,274,04:29:02,65-69,15,Male,463,04:29:41
591,MICAELA DEVOY,1289,04:27:46,18-34,57,Female,128,04:29:44
592,MERRISSA SHIPTON,893,04:29:12,35-39,16,Female,129,04:29:45
593,JOSH BEECH,1363,04:29:18,18-34,154,Male,464,04:29:47
594,MICHELLE PARKER,1,04:29:49,45-49,18,Female,130,04:30:25
595,LIAM DEGENKOLBE,899,04:29:59,18-34,155,Male,465,04:30:41
596,MARLIES ANDERSON,23,04:29:51,60-64,4,Female,131,04:30:43
597,LES DOBSON,1136,04:30:15,60-64,20,Male,466,04:30:43
598,CRAIG PASCOE,814,04:30:17,50-54,49,Male,467,04:30:52
599,SHAUN HAZELTON,1304,04:30:07,18-34,156,Male,468,04:31:00
600,BEN SKINNER,621,04:30:49,18-34,157,Male,469,04:31:01
601,ELI RAPANA,859,04:30:28,18-34,158,Male,470,04:31:10
602,JAMES RUSSELL,306,04:30:39,18-34,159,Male,471,04:31:11
603,STUART GRAHAM,730,04:30:19,18-34,160,Male,472,04:31:12
604,KAINE PAKI,687,04:30:05,18-34,161,Male,473,04:31:14
605,FINN THOMPSON,493,04:30:25,18-34,162,Male,474,04:31:17
606,BROOK VAN HEUVEN,794,04:30:55,18-34,163,Male,475,04:31:25
607,PATRICK SMITH,1134,04:30:19,18-34,164,Male,476,04:31:29
608,BENJAMIN OVERINGTON,1131,04:31:36,18-34,165,Male,477,04:32:02
609,MEISHA NICOLSON,737,04:31:20,18-34,58,Female,132,04:32:06
610,SCOTT LUEN,1226,04:31:28,50-54,50,Male,478,04:32:12
611,KAMOGELO MOGAKABE,813,04:31:20,35-39,17,Female,133,04:32:15
612,BRENDAN BERGIN,592,04:32:05,35-39,51,Male,479,04:32:32
613,BROOKE CLIFFORD,486,04:31:12,18-34,59,Female,134,04:32:32
614,MAXWELL WALTERS,1328,04:31:59,18-34,166,Male,480,04:32:36
615,JACK HOLLIS,728,04:32:21,18-34,167,Male,481,04:32:41
616,ASHLEIGH BARRETT,847,04:32:29,18-34,60,Female,135,04:33:13
617,KAYLA MASSEY-BORMAN,1229,04:32:17,18-34,61,Female,136,04:33:29
618,ABIGAIL CRAIG,758,04:32:50,18-34,62,Female,137,04:34:00
619,JO GIBSON,166,04:33:15,40-44,20,Female,138,04:34:05
620,MATT LANE,662,04:33:44,40-44,78,Male,482,04:34:11
621,JIMMY PONTAN,1089,04:33:21,50-54,51,Male,483,04:34:25
622,ROBERTO CUI,320,04:32:49,35-39,52,Male,484,04:34:31
623,NATALIA ADAM,639,04:33:58,40-44,21,Female,139,04:34:40
624,JAMES KAMANA,1288,04:34:21,35-39,53,Male,485,04:34:52
625,FAAFIU TOOHILL,1263,04:34:21,35-39,54,Male,486,04:34:52
626,MIGNON STEVENSON,1130,04:34:18,65-69,1,Female,140,04:34:59
627,SUSAN HARVEY,877,04:34:39,70-74,1,Female,141,04:35:17
628,EILISH CHIBNALL,1168,04:34:58,18-34,63,Female,142,04:35:49
629,ELLA STEPHENS,929,04:35:19,18-34,64,Female,143,04:35:55
631,CATHY BENTLEY,905,04:34:36,65-69,2,Female,145,04:36:03
632,SHARON YOUNG,949,04:35:33,55-59,6,Female,146,04:36:08
633,ROBERT VOWLES,1069,04:35:34,65-69,16,Male,487,04:36:29
634,EMAH TIPPETT,332,04:35:54,18-34,66,Female,147,04:36:40
635,LORA MARTIN,246,04:36:43,18-34,67,Female,148,04:37:41
636,SUSAN DE ALWIS,404,04:36:59,55-59,7,Female,149,04:37:41
637,MATTHEW GROVE,330,04:37:21,50-54,52,Male,488,04:37:46
638,GAVIN KERR,633,04:37:06,45-49,64,Male,489,04:37:53
639,HANNAH WHITE,821,04:37:38,18-34,68,Female,150,04:37:57
640,BEN BUCHANAN,939,04:37:37,18-34,168,Male,490,04:37:58
641,HILARY CAPON,1010,04:37:08,18-34,69,Female,151,04:38:00
642,HAMMOND LINDSAY,1116,04:37:23,40-44,79,Male,491,04:38:07
643,THACIA VAN ARENDONK,838,04:37:22,18-34,70,Female,152,04:38:14
644,BETH MURPHY,690,04:37:21,18-34,71,Female,153,04:38:14
645,ANAN PAVAN,776,04:37:45,55-59,35,Male,492,04:38:17
646,GAINE PETTERSON,1383,04:37:26,50-54,53,Male,493,04:38:18
647,DYLAN CREIGHTON,736,04:37:29,18-34,169,Male,494,04:38:25
648,LIONEL PAGE,1032,04:37:46,50-54,54,Male,495,04:38:26
649,JIM NEWBOULD,1360,04:37:53,45-49,65,Male,496,04:38:33
650,JOHN WOOD,485,04:38:12,70-74,5,Male,497,04:38:57
651,COLIN WILSON,1109,04:38:14,55-59,36,Male,498,04:39:02
652,COURTNEY MCALLISTER,1121,04:38:18,18-34,72,Female,154,04:39:05
653,CHRISTIAN MURPHY,653,04:40:12,18-34,170,Male,499,04:40:12
654,KAHLAN CHAPLIN,978,04:39:30,18-34,73,Female,155,04:40:13
655,MADISON RUSSELL,930,04:39:43,18-34,74,Female,156,04:40:25
656,GEORGE CARTER,915,04:40:24,18-34,171,Male,500,04:40:38
657,MARETTA TWENTYMAN,304,04:39:49,35-39,18,Female,157,04:40:39
658,MGCINI MASUKU,979,04:40:15,50-54,55,Male,501,04:40:56
659,PAUL DILLON,753,04:40:06,50-54,56,Male,502,04:40:56
660,PENNY PALFREY,702,04:40:24,60-64,5,Female,158,04:41:12
661,SCOTT SMYTH,841,04:35:33,18-34,172,Male,503,04:41:33
662,EMILY PEEBLES,674,04:41:04,18-34,75,Female,159,04:41:41
663,JOHN WILSON,810,04:41:14,35-39,55,Male,504,04:42:00
664,JESS AYSON,1331,04:41:29,18-34,76,Female,160,04:42:14
665,DEE BORG,862,04:41:53,40-44,22,Female,161,04:42:31
666,ANNA ARMSTRONG,676,04:41:52,18-34,77,Female,162,04:42:32
667,LOUIS PORTER,497,04:41:26,18-34,173,Male,505,04:42:33
668,HANNAH KIM,403,04:40:57,35-39,19,Female,163,04:42:50
669,LEONIE SMITH,1358,04:42:20,45-49,19,Female,164,04:42:56
670,ANTONY HOBBS,395,04:42:16,60-64,21,Male,506,04:42:56
671,ALBIE JANE,229,04:42:26,70-74,6,Male,507,04:43:24
672,JENNY MELTON,599,04:42:42,40-44,23,Female,165,04:43:25
673,TRISTAN SHANNON,60,04:43:03,35-39,56,Male,508,04:43:38
674,SUZ COCKAYNE,1355,04:42:52,45-49,20,Female,166,04:43:44
675,MIA FIELD,720,04:43:00,18-34,78,Female,167,04:43:58
676,APACHE DAVIDSON,719,04:43:00,18-34,174,Male,509,04:43:58
677,TOM MCMORRAN,582,04:43:28,50-54,57,Male,510,04:44:07
678,KIRSTY HALLIDAY,732,04:43:21,45-49,21,Female,168,04:44:08
679,DAVID MURRAY,886,04:43:15,50-54,58,Male,511,04:44:09
680,BILL RICHARDSON,90,04:42:57,70-74,7,Male,512,04:44:20
681,STEVEN FONGUE,650,04:43:49,18-34,175,Male,513,04:44:26
682,STANISLAV SHUMEYKO,944,04:43:14,40-44,80,Male,514,04:44:28
683,GLENN BARR,375,04:43:46,55-59,37,Male,515,04:44:33
684,ANDREW GORDON,830,04:43:57,70-74,8,Male,516,04:44:38
685,JAMES JAMIESON,669,04:44:02,18-34,176,Male,517,04:44:46
686,MATHEW DAVIES,640,04:43:51,50-54,59,Male,518,04:44:51
687,KATE PORTHOUSE,989,04:44:02,45-49,22,Female,169,04:44:58
688,GLENN WINGATE,755,04:44:16,45-49,66,Male,519,04:44:58
689,SUE HUNTER,983,04:44:03,40-44,24,Female,170,04:45:01
690,HELENE HELMS,982,04:44:06,45-49,23,Female,171,04:45:03
691,SHARON HILTON,1267,04:43:42,55-59,8,Female,172,04:45:07
692,TESSA ABRAM,1225,04:44:39,18-34,79,Female,173,04:45:16
693,NIKKI WHELAN,510,04:44:19,60-64,6,Female,174,04:45:16
694,MITCHELL OBRIEN,1392,04:44:56,35-39,57,Male,520,04:45:32
695,THEARA THAY,772,04:45:05,40-44,81,Male,521,04:45:54
696,HABER LATTO,66,04:45:13,18-34,80,Female,175,04:45:58
697,KATE STERLING,515,04:44:46,18-34,81,Female,176,04:46:02
698,DARREN JAMES,722,04:45:19,55-59,38,Male,522,04:46:11
699,CODY BAKER,1318,04:45:38,18-34,177,Male,523,04:46:25
700,MARAMA MAXWELL,1105,04:45:19,35-39,20,Female,177,04:46:30
701,KIARA JEFFERIES,480,04:46:07,18-34,82,Female,178,04:46:43
702,KEVIN CHOW,438,04:46:25,18-34,178,Male,524,04:47:00
703,DOMINIC GOURLEY,526,04:46:09,35-39,58,Male,525,04:47:05
704,DAVID PENDER,521,04:46:09,35-39,59,Male,526,04:47:05
705,HESTA PRENTICE,94,04:46:09,55-59,9,Female,179,04:47:08
706,CAROLINE LOWRY,106,04:46:11,45-49,24,Female,180,04:47:09
707,SATOKO KANEKO,424,04:46:11,40-44,25,Female,181,04:47:09
708,JESPER FUHLENDORFF,898,04:46:59,50-54,60,Male,527,04:47:25
709,MARKY BHATTACHARYA,703,04:46:50,18-34,179,Male,528,04:47:27
710,SHANECE HARTSTONE,393,04:46:57,18-34,83,Female,182,04:47:38
711,JOVINA CHIA,176,04:47:07,35-39,21,Female,183,04:47:44
712,CYNTHIA SUTCLIFFE,1124,04:47:26,55-59,10,Female,184,04:47:44
713,CHRISTINA RICHTER,331,04:47:07,40-44,26,Female,185,04:48:05
714,JACKIE PONTING,242,04:47:27,45-49,25,Female,186,04:48:09
715,AMELIA WATTS,948,04:47:26,18-34,84,Female,187,04:48:09
716,BRENDON CUNNINGHAM,1081,04:47:22,40-44,82,Male,529,04:48:09
717,NIKKI MILNE,1305,04:48:07,18-34,85,Female,188,04:48:49
718,SARAH LAWRENCE,958,04:48:08,18-34,86,Female,189,04:49:14
719,MICHELLE LAUGHTON-HILL,955,04:49:06,50-54,13,Female,190,04:49:55
720,JUSTUS BLAESI,1216,04:48:50,18-34,180,Male,530,04:49:57
721,KATE ZAME,368,04:49:15,18-34,87,Female,191,04:50:01
722,DIANE WILLIAMS,572,04:49:31,50-54,14,Female,192,04:50:12
723,NICOLENE ROBINSON,1020,04:49:43,35-39,22,Female,193,04:50:16
724,RIKUS JANSE VAN RENSBURG,1021,04:49:44,35-39,60,Male,531,04:50:16
725,TE ONE ONE KINGI,1394,04:49:44,18-34,181,Male,532,04:50:32
726,BRENDON COKER,324,04:50:01,55-59,39,Male,533,04:50:59
727,CAROLINE NORTHCOTT,484,04:50:24,35-39,23,Female,194,04:51:14
