Position,Name,Time,Category,Category Position
468th,Claire Bruin,4:28:16,Female 50 to 54,9th
469th,Max Bragg,4:28:19,Male 70 to 74,1st
470th,Joelene Walker,4:28:41,Female 40 to 44,19th
471st,Kate Ramage,4:28:50,Female 15 to 34,40th
472nd,John Murphy,4:29:07,Male 55 to 59,31st
473rd,Simon Clendon,4:29:10,Male 50 to 54,31st
474th,Michelle Greenwood,4:29:21,Female 40 to 44,20th
475th,Siva Govender,4:29:30,Male 50 to 54,32nd
476th,Tarina Moorfield,4:29:42,Female 35 to 39,20th
477th,Jeff Robson,4:29:46,Male 40 to 44,65th
478th,Marian Hilder,4:30:00,Female 65 to 69,1st
479th,Wayne Richards,4:30:09,Male 50 to 54,33rd
480th,John Drummond,4:30:15,Male 40 to 44,66th
481st,Nichola Hiatt,4:30:22,Female 35 to 39,21st
482nd,Asuka Miyaishi,4:30:24,Female 15 to 34,41st
483rd,Royce Harlick,4:30:26,Male 35 to 39,53rd
484th,Nathaniel Walker,4:30:38,Male 35 to 39,54th
485th,Daniel Nicolson,4:30:47,Male 40 to 44,67th
486th,Leo Gray,4:30:48,Male 50 to 54,34th
487th,Tavis Small,4:30:54,Male 40 to 44,68th
488th,Jayne Senington,4:31:38,Female 40 to 44,21st
489th,Mark Bruce,4:31:50,Male 50 to 54,35th
490th,Damian Hawe,4:31:54,Male 40 to 44,69th
491st,Ruth Katene,4:32:06,Female 35 to 39,22nd
492nd,Paul Knight,4:32:15,Male 55 to 59,32nd
493rd,John Eden,4:32:26,Male 55 to 59,33rd
494th,Dan Franklin,4:32:26,Male 65 to 69,8th
495th,Debra Arnold,4:32:32,Female 55 to 59,6th
496th,Phillip Donnell,4:33:22,Male 65 to 69,9th
497th,Tracy Pratt,4:33:57,Female 45 to 49,20th
498th,Carmen Sahebzad,4:34:05,Female 50 to 54,10th
499th,Angela Bimler,4:34:18,Female 40 to 44,22nd
500th,Charles Thaxter,4:34:21,Male 15 to 34,85th
501st,Audrey Seaman,4:34:21,Female 15 to 34,42nd
502nd,Michael Tang,4:34:23,Male 15 to 34,86th
503rd,Deirdre Coker,4:34:28,Female 35 to 39,23rd
504th,Debbie Deans,4:34:59,Female 35 to 39,24th
505th,Leanne Cartwright,4:35:03,Female 35 to 39,25th
506th,Paul Wollaston,4:35:05,Male 50 to 54,36th
507th,Hayden Sanders,4:35:16,Male 15 to 34,87th
508th,Richard Bright,4:35:16,Male 65 to 69,10th
509th,John Goold,4:35:21,Male 65 to 69,11th
510th,Mark Southall,4:35:36,Male 50 to 54,37th
511th,Shane Mellor,4:35:48,Male 35 to 39,55th
512th,Duncan Poroa,4:35:54,Male 35 to 39,56th
513th,Andrew Eastwood,4:36:58,Male 35 to 39,57th
514th,Charlie Savage,4:37:45,Male 55 to 59,34th
515th,Anna Ramsay,4:37:53,Female 40 to 44,23rd
516th,Shaun O'Brien,4:38:11,Male 45 to 49,69th
517th,Mark Dymond,4:38:24,Male 35 to 39,58th
518th,Rau Hoskins,4:38:30,Male 50 to 54,38th
519th,Julie Shakespeare,4:38:35,Female 50 to 54,11th
520th,Marama Durie,4:39:04,Female 45 to 49,21st
521st,Toshiyuki Nakanishi,4:39:17,Male 60 to 64,22nd
522nd,Stuart Beard,4:39:24,Male 15 to 34,88th
523rd,John Bourke,4:39:27,Male 55 to 59,35th
524th,Bart Baker,4:39:27,Male 55 to 59,36th
525th,Chris Williams,4:39:27,Male 50 to 54,39th
526th,Ross Buckley,4:39:31,Male 50 to 54,40th
527th,Sue Childs,4:39:32,Female 55 to 59,7th
528th,Callum McConachy,4:40:00,Male 15 to 34,89th
529th,Mike McGrath,4:40:31,Male 50 to 54,41st
530th,Jason Stachurski,4:40:36,Male 45 to 49,70th
531st,Chris Foote,4:40:41,Male 15 to 34,90th
532nd,Susan De Alwis,4:40:50,Female 50 to 54,12th
533rd,Darren James,4:40:50,Male 45 to 49,71st
534th,Bruce Grant,4:40:55,Male 50 to 54,42nd
535th,Paul Whitehead,4:41:12,Male 15 to 34,91st
536th,Mak McKenzie,4:41:20,Male 55 to 59,37th
537th,Ani Te Whaiti,4:41:21,Female 35 to 39,26th
538th,Stewart Putwain,4:41:35,Male 15 to 34,92nd
539th,Brent McWilliams,4:41:35,Male 60 to 64,23rd
540th,Cliff Greig,4:41:43,Male 50 to 54,43rd
541st,J T,4:42:06,Male 35 to 39,59th
542nd,John Kahu,4:42:13,Male 60 to 64,24th
543rd,Virginia Crawford,4:42:13,Female 50 to 54,13th
544th,Richard Crawford,4:42:13,Male 50 to 54,44th
545th,Peter Bruin,4:42:17,Male 50 to 54,45th
546th,Ben Harris,4:42:48,Male 40 to 44,70th
547th,Hannah Liddy,4:42:55,Female 15 to 34,43rd
548th,Don Stratton,4:42:56,Male 60 to 64,25th
549th,Lorell Walker,4:43:22,Female 35 to 39,27th
550th,Kapuhuia Waaka,4:43:22,Female 35 to 39,28th
551st,Eugene Kwok,4:43:47,Male 50 to 54,46th
552nd,Shona Hetaraka,4:43:53,Female 45 to 49,22nd
553rd,Alison Voorburg,4:43:53,Female 45 to 49,23rd
554th,Wendy Payne,4:43:56,Female 50 to 54,14th
555th,Kiri Price,4:43:56,Female 45 to 49,24th
556th,Ivan Loveday,4:43:57,Male 65 to 69,12th
557th,Chris Browne,4:44:00,Male 45 to 49,72nd
558th,Shigeo Fujita,4:44:15,Male 65 to 69,13th
559th,Yuko Ando,4:44:27,Female 60 to 64,4th
560th,Jim Lonergan,4:44:29,Male 60 to 64,26th
561st,Colin Patterson,4:44:59,Male 60 to 64,27th
562nd,Linda Reynolds,4:45:14,Female 50 to 54,15th
563rd,Sebastien Barbier,4:45:34,Male 15 to 34,93rd
564th,Robert Turner,4:45:45,Male 15 to 34,94th
565th,Maila Tawera,4:46:27,Female 45 to 49,25th
566th,Michelle Parker,4:46:45,Female 40 to 44,24th
567th,Paul Burke,4:46:55,Male 55 to 59,38th
568th,Debbie Langley,4:47:14,Female 45 to 49,26th
569th,Mark Fisher,4:47:16,Male 40 to 44,71st
570th,Christoper Putwain,4:47:31,Male 60 to 64,28th
571st,John Goodwin,4:47:35,Male 45 to 49,73rd
572nd,Fujio Watanabe,4:47:42,Male 60 to 64,29th
573rd,Teresa Vanderboor,4:47:45,Female 15 to 34,44th
574th,Claudia Wollaston,4:47:48,Female 15 to 34,45th
575th,Luisa Coyle,4:47:51,Female 35 to 39,29th
576th,Barbara Jamieson-Tucker,4:48:02,Female 60 to 64,5th
577th,Anna Bolton,4:48:28,Female 45 to 49,27th
578th,Brian Armit,4:48:29,Male 60 to 64,30th
579th,Thomas Van Roekel,4:48:33,Male 15 to 34,95th
580th,Peter Ridley,4:48:44,Male 55 to 59,39th
581st,Sarah Avery,4:48:48,Female 15 to 34,46th
582nd,Michael Alfred Stowers,4:49:03,Male 45 to 49,74th
583rd,Christina Riddell,4:49:04,Female 55 to 59,8th
584th,Rita Muller,4:49:08,Female 35 to 39,30th
585th,Alec Day,4:49:09,Male 75 to 79,1st
586th,Kevin Kavanagh,4:49:10,Male 60 to 64,31st
587th,Nikki Newcombe,4:49:18,Female 40 to 44,25th
588th,Bex Beazley,4:49:18,Female 35 to 39,31st
589th,Hiroyuki Aoki,4:50:18,Male 50 to 54,47th
590th,Rene Brooks,4:50:43,Female 45 to 49,28th
591st,Julia Batchelor-Smith,4:50:51,Female 35 to 39,32nd
592nd,Angela Wallace,4:51:20,Female 50 to 54,16th
593rd,Andrew Pickmere,4:51:34,Male 45 to 49,75th
594th,Rick Penney,4:51:40,Male 60 to 64,32nd
595th,Callum Dickson,4:51:41,Male 50 to 54,48th
596th,Ariel Arnaiz,4:51:42,Male 45 to 49,76th
597th,Valentina Missen,4:52:00,Female 45 to 49,29th
598th,Owen Bellhouse,4:52:16,Male 45 to 49,77th
599th,Garry Donoghue,4:52:22,Male 70 to 74,2nd
600th,Justin Jones,4:52:22,Male 40 to 44,72nd
601st,Lenora Lui,4:52:33,Female 15 to 34,47th
602nd,Matt Mortimer,4:53:00,Male 40 to 44,73rd
603rd,Bronson Botha,4:53:00,Male 15 to 34,96th
604th,Mangu Chhiba,4:53:07,Male 70 to 74,3rd
605th,Mike Bush,4:53:14,Male 55 to 59,40th
606th,Andrew Tucker,4:53:29,Male 55 to 59,41st
607th,Ian Jepson,4:53:38,Male 65 to 69,14th
608th,Hesta Prentice,4:53:38,Female 45 to 49,30th
609th,Kalman Bekesi,4:54:26,Male 35 to 39,60th
610th,Melissa Fey,4:54:27,Female 15 to 34,48th
611th,Neil Brown,4:54:29,Male 50 to 54,49th
612th,Sophia Vahry,4:54:36,Female 15 to 34,49th
613th,Leticia Tovar,4:54:39,Female 15 to 34,50th
614th,Philippa Hyde,4:54:42,Female 15 to 34,51st
615th,Rob Henderson,4:55:40,Male 65 to 69,15th
616th,Patrick O'Shaughnessy,4:55:40,Male 50 to 54,50th
617th,Tony Clarke,4:55:45,Male 55 to 59,42nd
618th,Mike James,4:55:53,Male 40 to 44,74th
619th,Takayuki Miki,4:56:09,Male 60 to 64,33rd
620th,Karen Hill,4:56:12,Female 45 to 49,31st
621st,Mike Pirovich,4:56:43,Male 60 to 64,34th
622nd,Jenny Partington,4:56:44,Female 50 to 54,17th
623rd,Heather Peters,4:56:49,Female 15 to 34,52nd
624th,Karen Patterson,4:57:02,Female 40 to 44,26th
625th,Richard Edwards,4:57:05,Male 55 to 59,43rd
626th,Yiwei Zhou,4:57:11,Male 50 to 54,51st
627th,Claudia Hurford,4:57:12,Female 15 to 34,53rd
628th,Lucy Olphert,4:57:13,Female 15 to 34,54th
629th,Sian Evans,4:57:27,Female 40 to 44,27th
630th,Tony Shaw,4:57:34,Male 60 to 64,35th
631st,Heather Andrews,4:58:06,Female 40 to 44,28th
632nd,Dennis Rollings,4:58:23,Male 55 to 59,44th
633rd,Natasha Pool,4:58:29,Female 15 to 34,55th
634th,Marion Roberts,4:58:34,Female 60 to 64,6th
635th,Graeme Calder,4:58:38,Male 55 to 59,45th
636th,Jeremy Fourie,4:58:50,Male 45 to 49,78th
637th,Mark Pearce,4:59:27,Male 45 to 49,79th
638th,Shane Matisi,4:59:36,Male 45 to 49,80th
639th,Murray Wagener,4:59:37,Male 60 to 64,36th
640th,Ferruccio Orlando,4:59:57,Male 50 to 54,52nd
641st,Dave Simpkins,5:00:14,Male 55 to 59,46th
642nd,Emlyn Oliver,5:00:40,Male 15 to 34,97th
643rd,Owen Kowalewski,5:00:50,Male 55 to 59,47th
644th,Tracey Rodger-Burtwell,5:01:38,Female 40 to 44,29th
645th,Paul Cross,5:01:38,Male 35 to 39,61st
646th,Liz Hogan,5:01:51,Female 50 to 54,18th
647th,Martin Kostrewa,5:01:53,Male 50 to 54,53rd
648th,Mark Knowles,5:02:23,Male 60 to 64,37th
649th,Kathleen Corby,5:02:24,Female 35 to 39,33rd
650th,Pauline Gee,5:02:24,Female 45 to 49,32nd
651st,Emma Giles,5:02:26,Female 45 to 49,33rd
652nd,Lillian Tioke,5:04:02,Female 45 to 49,34th
653rd,Zach Milne,5:04:13,Male 45 to 49,81st
654th,Paula Elliott,5:04:20,Female 45 to 49,35th
655th,Chao Zhuo,5:04:29,Male 15 to 34,98th
656th,Ben Van Meygaarden,5:04:55,Male 35 to 39,62nd
657th,Gerry Le Roux,5:05:07,Male 45 to 49,82nd
658th,Wouna Le Roux,5:05:07,Female 45 to 49,36th
659th,Mc Roache,5:05:14,Female 40 to 44,30th
660th,Bruce Anderson,5:05:27,Male 60 to 64,38th
661st,Ian Chibnall,5:05:34,Male 55 to 59,48th
662nd,Amy Santoso,5:05:39,Female 40 to 44,31st
663rd,Allysia Kraakman,5:06:12,Female 15 to 34,56th
664th,Tim Young,5:06:20,Male 50 to 54,54th
665th,Wayne Strong,5:06:21,Male 55 to 59,49th
666th,Jo-Anne Michaels-Mulder,5:06:53,Female 45 to 49,37th
667th,Eteuati Ete,5:07:01,Male 50 to 54,55th
668th,David Ross,5:08:03,Male 55 to 59,50th
669th,Marco Klopfenstein,5:08:12,Male 15 to 34,99th
670th,Marseilles Driver,5:08:40,Female 15 to 34,57th
671st,Grace Hawkins,5:08:42,Female 50 to 54,19th
672nd,Suzie Te Whaiti,5:08:43,Female 40 to 44,32nd
673rd,Grant Tyrrell,5:09:26,Male 35 to 39,63rd
674th,Don Nicolson,5:09:29,Male 75 to 79,2nd
675th,Arthur Morris,5:09:48,Male 60 to 64,39th
676th,Emma Baylis,5:10:33,Female 15 to 34,58th
677th,Peter Freeman,5:10:34,Male 15 to 34,100th
678th,Minoru Murabayashi,5:10:40,Male 65 to 69,16th
679th,Jared Gravatt,5:10:53,Male 15 to 34,101st
680th,Nadia Currie,5:11:03,Female 15 to 34,59th
681st,Leilani Keung,5:11:07,Female 40 to 44,33rd
682nd,Evelyn King,5:11:36,Female 65 to 69,2nd
683rd,Harry Harbott,5:11:38,Male 55 to 59,51st
684th,Kaye King,5:11:40,Female 55 to 59,9th
685th,Dan Parkman,5:11:41,Male 40 to 44,75th
686th,Bob Fickel,5:11:41,Male 60 to 64,40th
687th,Warwick Grey,5:12:04,Male 55 to 59,52nd
688th,Cade Hughes,5:12:24,Male 35 to 39,64th
689th,Chun Wing Li,5:12:35,Male 15 to 34,102nd
690th,Ross Steele,5:12:53,Male 55 to 59,53rd
691st,Anneta Hunt,5:12:53,Female 45 to 49,38th
692nd,Jeannie Duffy,5:13:11,Female 50 to 54,20th
693rd,Michael Woodward,5:13:49,Male 55 to 59,54th
694th,Anita Gibb,5:13:57,Female 40 to 44,34th
695th,Robert Dyer,5:13:58,Male 35 to 39,65th
696th,Colin Dyer,5:13:58,Male 65 to 69,17th
697th,Kay Lindsay,5:14:00,Female 50 to 54,21st
698th,Robert Korb,5:14:07,Male 60 to 64,41st
699th,Simon Davies,5:14:17,Male 45 to 49,83rd
700th,Mohi Hingston,5:14:19,Male 45 to 49,84th
701st,Kristen Fredricsen,5:14:26,Female 15 to 34,60th
702nd,Robert Scott,5:14:28,Male 50 to 54,56th
703rd,Bradley McDonald,5:14:35,Male 35 to 39,66th
704th,Jonathan Dillon,5:15:16,Male 45 to 49,85th
705th,Leighsa Talbot,5:16:07,Female 15 to 34,61st
706th,Geoff Laws,5:16:16,Male 55 to 59,55th
707th,Bjorn Winter,5:16:22,Male 40 to 44,76th
708th,Tiare Lund,5:16:42,Female 70 to 74,1st
709th,Billy Sinclair,5:16:48,Male 45 to 49,86th
710th,Balbir Singh,5:17:04,Male 70 to 74,4th
711th,Claudia Zimmer,5:17:05,Female 55 to 59,10th
712th,Colin Davis,5:17:29,Male 45 to 49,87th
713th,Lynette Theron,5:17:59,Female 15 to 34,62nd
714th,Fiona Palmer,5:18:05,Female 50 to 54,22nd
715th,Anne Waititi Rangiwai,5:18:09,Female 40 to 44,35th
716th,Marlena Martin,5:18:26,Female 15 to 34,63rd
717th,Steven Gray,5:19:01,Male 15 to 34,103rd
718th,Nikki Helyar,5:19:36,Female 45 to 49,39th
719th,Jenny Barclay,5:19:49,Female 50 to 54,23rd
720th,Kerry Barclay,5:19:51,Male 50 to 54,57th
721st,Ravindra Raj,5:20:01,Male 60 to 64,42nd
722nd,Jeffrey Smith,5:20:36,Male 50 to 54,58th
723rd,David Beverley,5:20:47,Male 70 to 74,5th
724th,Anthony Kalsbeek,5:20:51,Male 40 to 44,77th
725th,Emily Davies,5:20:51,Female 15 to 34,64th
726th,Suzanne Dennerly,5:20:52,Female 40 to 44,36th
727th,Rhonda Herring,5:21:02,Female 50 to 54,24th
728th,Hugh Drummond,5:21:33,Male 55 to 59,56th
729th,Kiri Taite,5:21:35,Female 35 to 39,34th
730th,Kenny Knight,5:21:37,Male 40 to 44,78th
731st,Henry Tamapeau,5:22:04,Male 55 to 59,57th
732nd,Joanne Webb,5:22:46,Female 50 to 54,25th
733rd,Martin John Coenen,5:23:24,Male 50 to 54,59th
734th,Ray Shooter,5:24:03,Male 70 to 74,6th
735th,Erin Dender,5:24:17,Female 15 to 34,65th
736th,Martin Hitchmough,5:25:37,Male 45 to 49,88th
737th,My-Xuan Pham,5:26:02,Female 15 to 34,66th
738th,Yukiko Watanabe,5:26:08,Female 35 to 39,35th
739th,Rusty Mitton,5:26:13,Female 60 to 64,7th
740th,Jenny Brady,5:26:13,Female 55 to 59,11th
741st,John Hammond,5:26:51,Male 75 to 79,3rd
742nd,Debbie Raymond,5:26:55,Female 50 to 54,26th
743rd,Michelle McFelin,5:27:02,Female 40 to 44,37th
744th,Garry McMillan,5:27:24,Male 40 to 44,79th
745th,Grant Smith,5:27:43,Male 50 to 54,60th
746th,Anthony Salisbury,5:27:44,Male 55 to 59,58th
747th,Robyn Skelton,5:27:51,Female 50 to 54,27th
748th,John Fitzgerald,5:28:47,Male 50 to 54,61st
749th,Herman Potgieter,5:28:56,Male 35 to 39,67th
750th,Michael Thorne,5:29:02,Male 50 to 54,62nd
751st,Raymond Urbahn,5:29:18,Male 85 to 89,1st
752nd,Patricia Stichbury,5:29:24,Female 55 to 59,12th
753rd,Lena Kairau,5:29:54,Female 40 to 44,38th
754th,Ant Gear,5:29:55,Male 65 to 69,18th
755th,Mark O'Shaughnessy,5:30:54,Male 15 to 34,104th
756th,Jane Autagavaia,5:30:57,Female 45 to 49,40th
757th,Sue Lennox,5:31:03,Female 50 to 54,28th
758th,Kerris Browne,5:31:22,Female 45 to 49,41st
759th,Angela-Maree Williams,5:32:07,Female 40 to 44,39th
760th,Pompy Rika,5:32:24,Male 50 to 54,63rd
761st,Rhys Davey,5:32:25,Male 50 to 54,64th
762nd,Bill Hodge,5:32:26,Male 70 to 74,7th
763rd,Joe Isaia,5:32:32,Male 40 to 44,80th
764th,Ariiva Setephano,5:33:35,Male 50 to 54,65th
765th,Karyn Sands,5:33:44,Female 15 to 34,67th
766th,Whitney Rika,5:33:51,Female 15 to 34,68th
767th,Rebecca Ford,5:33:51,Female 15 to 34,69th
768th,Colleen Falloon,5:34:02,Female 70 to 74,2nd
769th,Derek Molloy,5:34:19,Male 45 to 49,89th
770th,Isao Sakurazawa,5:35:07,Male 50 to 54,66th
771st,Richard Blackwood,5:35:37,Male 60 to 64,43rd
772nd,Sue Byers,5:36:05,Female 55 to 59,13th
773rd,Troy Bilbrough,5:36:22,Male 15 to 34,105th
774th,Chris Archer,5:36:54,Female 60 to 64,8th
775th,Trudy Vinkenvleugel,5:36:54,Female 50 to 54,29th
776th,Alison King,5:37:06,Female 35 to 39,36th
777th,Andrina Romano- Whitworth,5:37:13,Female 35 to 39,37th
778th,Julia Molinaro,5:37:23,Female 15 to 34,70th
779th,Graeme Stanley,5:37:31,Male 60 to 64,44th
780th,Sarah Power,5:37:39,Female 15 to 34,71st
781st,Christine Beverley,5:37:46,Female 40 to 44,40th
782nd,Wendy Beverley,5:37:46,Female 60 to 64,9th
783rd,Xiangxing Wang,5:39:03,Male 15 to 34,106th
784th,Richard Jebb,5:39:04,Male 40 to 44,81st
785th,Wendy Turner,5:39:04,Female 40 to 44,41st
786th,Theresa Honeycombe,5:39:05,Female 35 to 39,38th
787th,Caroline Heughan,5:39:18,Female 45 to 49,42nd
788th,Nicky Brell,5:39:21,Male 60 to 64,45th
789th,Norman Chan,5:39:23,Male 55 to 59,59th
790th,Ernest Inia,5:39:36,Male 60 to 64,46th
791st,Lydia Fa'Afiu,5:39:42,Female 35 to 39,39th
792nd,Joe MacDonald,5:40:32,Male 65 to 69,19th
793rd,Heather Yalden,5:40:38,Female 50 to 54,30th
794th,Ruth Barber,5:40:57,Female 40 to 44,42nd
795th,James Darwent,5:41:08,Male 55 to 59,60th
796th,Jessica Bach,5:41:17,Female 15 to 34,72nd
797th,Colin Barker,5:41:24,Male 45 to 49,90th
798th,Michelle Greenfield,5:41:56,Female 55 to 59,14th
799th,Jemmel Ruland,5:42:08,Male 40 to 44,82nd
800th,Gareth Evans,5:42:11,Male 15 to 34,107th
801st,Shayne Lyons,5:42:19,Male 45 to 49,91st
802nd,Lois Wood,5:43:20,Female 50 to 54,31st
803rd,Sarah Quinn,5:43:45,Female 35 to 39,40th
804th,Ken Coulam,5:44:02,Male 60 to 64,47th
805th,Wayne Bowler,5:44:51,Male 45 to 49,92nd
806th,Karen Lewis,5:44:52,Female 60 to 64,10th
807th,Ellen Harris,5:44:57,Female 40 to 44,43rd
808th,Pauli McGrath,5:45:27,Female 50 to 54,32nd
809th,Isabel Ross,5:45:27,Female 15 to 34,73rd
810th,Keith Neal,5:45:46,Male 45 to 49,93rd
811th,Karen Smart,5:45:47,Female 55 to 59,15th
812th,Bryan Running,5:48:10,Male 45 to 49,94th
813th,Victoria Rushton,5:48:20,Female 15 to 34,74th
814th,Therese McQuoid,5:48:26,Female 50 to 54,33rd
815th,Rebecca Edgecombe,5:48:45,Female 45 to 49,43rd
816th,Chrissy Rimmer,5:48:50,Female 45 to 49,44th
817th,Kirsten Reid,5:49:01,Female 40 to 44,44th
818th,Eddie Kururangi,5:49:56,Male 45 to 49,95th
819th,Carleen Gibbons,5:50:02,Female 55 to 59,16th
820th,Howie Bai,5:50:17,Male 15 to 34,108th
821st,Jamal Treanor,5:52:17,Male 45 to 49,96th
822nd,Hoani MacFater,5:54:46,Male 15 to 34,109th
823rd,John MacFater,5:54:46,Male 55 to 59,61st
824th,Chris Bycroft,5:54:51,Male 40 to 44,83rd
825th,Tania Kingi,5:55:16,Female 45 to 49,45th
826th,William Doney,5:55:20,Male 55 to 59,62nd
827th,Loren Pingol,5:55:23,Female 15 to 34,75th
828th,Joy Tallentire,5:55:24,Female 65 to 69,3rd
829th,Lyndsey Anselmi,5:55:40,Female 45 to 49,46th
830th,Ronald Taylor,5:56:20,Male 70 to 74,8th
831st,Jo Balsom,5:56:29,Female 60 to 64,11th
832nd,Jackie Aitken,5:57:09,Female 50 to 54,34th
833rd,Neville Rae,5:57:21,Male 75 to 79,4th
834th,Rachel Grunwell,5:57:23,Female 40 to 44,45th
835th,Tamati Pearse,5:57:25,Male 15 to 34,110th
836th,Elyce Davies,5:57:28,Female 15 to 34,76th
837th,Lesley Cuttle,5:57:36,Female 55 to 59,17th
838th,Graham Richardson,5:57:39,Male 75 to 79,5th
839th,Murray Gordon,5:57:53,Male 55 to 59,63rd
840th,Amy Mansell,5:58:00,Female 15 to 34,77th
841st,Michelle MacAdam,5:58:10,Female 40 to 44,46th
842nd,Sione Taunga,5:58:37,Male 45 to 49,97th
843rd,Michael Stewart,5:58:45,Male 60 to 64,48th
844th,Tony Valeli,5:58:47,Male 45 to 49,98th
845th,Shona Myers,5:58:52,Female 55 to 59,18th
846th,Craig Dorreen,5:58:55,Male 55 to 59,64th
847th,Thomas James Murray,5:59:19,Male 50 to 54,67th
848th,Verna Cook-Jackson,5:59:55,Female 60 to 64,12th
849th,Ashley Hinton,5:59:56,Male 65 to 69,20th
850th,John Spring,5:59:59,Male 50 to 54,68th
851st,Frances Campbell,6:00:02,Female 50 to 54,35th
852nd,Gary Regtien,6:00:22,Male 80 to 84,1st
853rd,David Barlow,6:01:40,Male 65 to 69,21st
854th,Paul Taylor,6:02:22,Male 65 to 69,22nd
855th,Nick Uren,6:03:10,Male 15 to 34,111th
856th,Jason Taiapa,6:03:10,Male 45 to 49,99th
857th,Liam Harrison,6:03:10,Male 35 to 39,68th
858th,Lynlee Misilisi,6:03:11,Female 40 to 44,47th
859th,Bernie Dowd,6:03:14,Female 45 to 49,47th
860th,Terry Hooper,6:03:45,Male 55 to 59,65th
861st,Caryll Versey,6:04:08,Female 70 to 74,3rd
862nd,Lay Cunningham,6:04:31,Female 65 to 69,4th
863rd,Peter Vyver,6:05:03,Male 70 to 74,9th
864th,Phillip Hanara,6:05:45,Male 60 to 64,49th
865th,James Burnside,6:06:43,Male 50 to 54,69th
866th,Chris Leahy,6:06:43,Female 65 to 69,5th
867th,Dianne Hustler,6:07:05,Female 65 to 69,6th
868th,Shivon Singh,6:07:31,Female 15 to 34,78th
869th,Waiora Rogers,6:07:34,Female 65 to 69,7th
870th,Jamie Munro,6:08:36,Male 35 to 39,69th
871st,Rebecca Brittenden,6:10:44,Female 15 to 34,79th
872nd,Marama Christie,6:11:27,Female 50 to 54,36th
873rd,Jane Sargeant,6:11:44,Female 60 to 64,13th
874th,David Brell,6:12:27,Male 65 to 69,23rd
875th,Sally Smith,6:12:39,Female 50 to 54,37th
876th,Gwen Davies,6:12:43,Female 50 to 54,38th
877th,John Edmonson,6:13:03,Male 60 to 64,50th
878th,Mena Matisi,6:13:10,Female 45 to 49,48th
879th,Lara Cambourn,6:13:10,Female 45 to 49,49th
880th,Peter Matisi,6:13:11,Male 45 to 49,100th
881st,Arjun Singh,6:14:18,Male 15 to 34,112th
882nd,Rebecca Scott,6:14:27,Female 15 to 34,80th
883rd,Juliet Ware,6:14:27,Female 45 to 49,50th
884th,Brenden Skipper,6:14:27,Male 40 to 44,84th
885th,Genevieve West,6:14:27,Female 15 to 34,81st
886th,Heather Wickett,6:15:07,Female 40 to 44,48th
887th,Mawar Suria Ismail,6:16:05,Female 35 to 39,41st
888th,Aimee Wright,6:16:55,Female 15 to 34,82nd
889th,Takami Kurono,6:17:20,Male 45 to 49,101st
890th,John McGillicuddy,6:17:53,Male 60 to 64,51st
891st,Kath Reid,6:18:04,Female 70 to 74,4th
892nd,Belinda Harris,6:18:06,Female 45 to 49,51st
893rd,Dennis Hunt,6:18:07,Male 60 to 64,52nd
894th,Zuhairah Jafarul Tarek,6:18:58,Female 35 to 39,42nd
895th,Kathleen Mitten,6:19:06,Female 15 to 34,83rd
896th,Mike Clark,6:19:07,Male 45 to 49,102nd
897th,Irina Ramli,6:19:27,Female 35 to 39,43rd
898th,David Mohi,6:19:37,Male 35 to 39,70th
899th,Christine Render,6:19:49,Female 60 to 64,14th
900th,Clasina Van Der Veeken,6:20:34,Female 75 and over,1st
901st,Alan Fish,6:21:48,Male 60 to 64,53rd
902nd,Pauline Fitzsimmons,6:21:51,Female 55 to 59,19th
903rd,Rochelle McGlynn,6:21:51,Female 35 to 39,44th
904th,Halina Massey-Borman,6:21:52,Female 35 to 39,45th
905th,Amie Pedersen,6:21:52,Female 15 to 34,84th
906th,Johanna Callander,6:21:52,Female 35 to 39,46th
907th,Nadine Canestri,6:21:52,Female 15 to 34,85th
908th,Brian Laing,6:21:54,Male 65 to 69,24th
909th,Garth Barfoot,6:21:57,Male 75 to 79,6th
910th,Heather Flay,6:22:03,Female 55 to 59,20th
911th,Jennifer Mattson,6:23:16,Female 75 and over,2nd
912th,Walton Waitoa,6:24:59,Male 35 to 39,71st
913th,Tony Dragicevich,6:25:19,Male 65 to 69,25th
914th,Ceri Jenkins,6:26:54,Male 40 to 44,85th
915th,John Morris,6:27:39,Male 70 to 74,10th
916th,Kristi Exley,6:29:18,Female 15 to 34,86th
917th,Ashley Dean,6:29:18,Female 15 to 34,87th
918th,John O'Donnell,6:30:00,Male 60 to 64,54th
919th,Michael Rogers,6:31:31,Male 65 to 69,26th
920th,Anne Fredricsen,6:32:07,Female 50 to 54,39th
921st,Russell Rurehe,6:32:35,Male 55 to 59,66th
922nd,Jade Pacquiao,6:32:38,Male 45 to 49,103rd
923rd,Carol Kennedy,6:32:51,Female 70 to 74,5th
924th,Rachel Dobrec,6:33:58,Female 45 to 49,52nd
925th,Helen Packwood,6:34:50,Female 45 to 49,53rd
926th,Louise Rickard,6:35:45,Female 50 to 54,40th
927th,Shirley Day,6:35:48,Female 50 to 54,41st
928th,Moses Leota,6:35:51,Male 45 to 49,104th
929th,Winston Sweatman,6:36:59,Male 50 to 54,70th
930th,Terangi Tereu,6:37:51,Female 45 to 49,54th
931st,Emil Huch,6:39:58,Male 40 to 44,86th
932nd,Karl Mokaraka,6:39:58,Male 35 to 39,72nd
933rd,Barry Hosking,6:40:10,Male 70 to 74,11th
