Position,Name,Time,Category,Category Position
520th,Prashant Praveen,5:07:12,M 35-39,64th
521st,Andrew Laufiso,5:07:17,M 55-59,31st
522nd,Chris Williams,5:07:53,M 60-64,27th
523rd,Mike Bush,5:08:25,M 60-64,28th
524th,Ivan Loveday,5:08:35,M 70-74,9th
525th,Charlotte Schimanski,5:09:14,F 35-39,22nd
526th,Leo Gray,5:10:10,M 55-59,32nd
527th,Mc Roach,5:10:32,F 45-49,19th
528th,Leidy Monsalves,5:10:42,F 35-39,23rd
529th,Evan Primmer,5:11:36,M 65-69,11th
530th,Ann Marie Copponi,5:12:21,F 55-59,10th
531st,James Morrow,5:12:26,M 70-74,10th
532nd,Bethan Jones,5:12:29,F 16-34,36th
533rd,Debra Arnold,5:13:14,F 60-64,7th
534th,Brad Lepper,5:13:24,M 40-44,69th
535th,Mukesh Patel,5:13:31,M 55-59,33rd
536th,Wiremu MacFater,5:13:46,M 16-34,80th
537th,Don Nicolson,5:13:53,M 80-84,1st
538th,Susi Altpeter,5:14:23,F 50-54,14th
539th,Michelle Van Kampen,5:14:40,F 40-44,25th
540th,Niniwa Epapara,5:14:41,F 16-34,37th
541st,Evelyn King,5:14:46,F 70-74,2nd
542nd,Jonathan Forrester,5:15:02,M 40-44,70th
543rd,Carol Bielby,5:16:14,F 50-54,15th
544th,Michele Garrett,5:16:15,F 60-64,8th
545th,Sheryl Holmes,5:16:30,F 50-54,16th
546th,Jo Legat,5:16:51,F 50-54,17th
547th,Jean Robinson,5:16:52,F 45-49,20th
548th,Jordan Draffin,5:17:05,M 16-34,81st
549th,Mikala Burns,5:17:13,F 16-34,38th
550th,Alton Melville,5:17:52,M 65-69,12th
551st,Rebecca Edgecombe,5:18:32,F 50-54,18th
552nd,John O'Donnell,5:19:12,M 65-69,13th
553rd,Aria Clapperton,5:19:21,F 35-39,24th
554th,Julie Hodgson,5:19:33,F 65-69,4th
555th,Valentina Missen,5:19:59,F 50-54,19th
556th,James Dunn,5:20:03,M 40-44,71st
557th,Kamila Gifkins,5:20:50,F 40-44,26th
558th,Aaron Gillions,5:20:51,M 45-49,57th
559th,Wade Alexander,5:21:09,M 60-64,29th
560th,Rob Ryan,5:21:10,M 40-44,72nd
561st,Jian Liu,5:22:03,M 50-54,50th
562nd,Jess Alexander,5:22:12,F 40-44,27th
563rd,Amelia Long,5:22:27,F 35-39,25th
564th,James Crosswell,5:23:32,M 70-74,11th
565th,Deborah Brown,5:24:06,F 40-44,28th
566th,Richard Sweetman,5:24:08,M 70-74,12th
567th,Hillary Schifferer-Matthes,5:25:13,F 16-34,39th
568th,Tui Haerewa,5:26:11,M 16-34,82nd
569th,Dennis Hunt,5:26:36,M 65-69,14th
570th,Jacque Webber,5:27:02,F 45-49,21st
571st,Shirley Day,5:27:02,F 55-59,11th
572nd,Kacey Cummane,5:27:04,F 16-34,40th
573rd,Larissa Anderson,5:27:27,F 50-54,20th
574th,Jasmine Lai,5:27:28,F 40-44,29th
575th,Kerris Browne,5:27:28,F 50-54,21st
576th,Daniel Capeto,5:27:46,M 16-34,83rd
577th,Sarah Power,5:28:45,F 35-39,26th
578th,Chris Archer,5:29:23,F 65-69,5th
579th,Michael Thorne,5:29:52,M 55-59,34th
580th,Julie Shakespeare,5:31:30,F 55-59,12th
581st,Peter Ridley,5:31:38,M 60-64,30th
582nd,Jason Taiapa,5:32:03,M 50-54,51st
583rd,David Morgan,5:33:51,M 50-54,52nd
584th,Clive Eastwood,5:34:40,M 60-64,31st
585th,Ravindra Raj,5:35:35,M 65-69,15th
586th,Craig Maher,5:36:12,M 40-44,73rd
587th,Phillip Donnell,5:37:35,M 70-74,13th
588th,Yeganeh Eslami,5:37:50,F 35-39,27th
589th,Karen Couch-Hill,5:37:55,F 50-54,22nd
590th,Trevor Theys,5:37:58,M 50-54,53rd
591st,Johanna Callander,5:38:15,F 40-44,30th
592nd,Terence Thompson,5:38:30,M 80-84,2nd
593rd,Shirley Rolston,5:40:01,F 70-74,3rd
594th,Colin Barker,5:40:14,M 50-54,54th
595th,Peter Horgan,5:40:39,M 50-54,55th
596th,Nicholas McCook-Weir,5:41:45,M 60-64,32nd
597th,Kishan Patel,5:43:23,M 16-34,84th
598th,Mo Bhikha,5:43:25,M 65-69,16th
599th,Sangita Achary,5:43:43,F 45-49,22nd
600th,Colleen Falloon,5:43:50,F 75-79,1st
601st,Tom Hira,5:43:53,M 70-74,14th
602nd,Phan Cuong,5:44:06,M 16-34,85th
603rd,Lex Chalmers,5:44:13,M 70-74,15th
604th,Maia Thackham,5:44:18,F 16-34,41st
605th,Andrew Smith,5:44:54,M 50-54,56th
606th,Brandon Wilcox,5:45:22,M 60-64,33rd
607th,Bill Hodge,5:45:27,M 75-79,1st
608th,Bill Richardson,5:45:48,M 65-69,17th
609th,Mike Stewart,5:46:41,M 65-69,18th
610th,Henry Campbell,5:47:05,M 50-54,57th
611th,Lyndsey Anselmi,5:48:07,F 50-54,23rd
612th,Wayne Bowler,5:48:10,M 50-54,58th
613th,Toni Grace,5:48:10,F 50-54,24th
614th,Dianne Mannington,5:48:21,F 70-74,4th
615th,Peter McDonald,5:50:02,M 16-34,86th
616th,Helen Clarke,5:51:11,F 65-69,6th
617th,Shane McErlane,5:51:14,M 16-34,87th
618th,Moana Tapsell,5:51:21,F 55-59,13th
619th,Mohi Hingston,5:51:21,M 50-54,59th
620th,Kevin Wong,5:52:30,M 40-44,74th
621st,Andrew Thomson,5:54:11,M 50-54,60th
622nd,Tuwhakaiti Winsor,5:54:21,M 16-34,88th
623rd,Nina Johnson,5:54:52,F 45-49,23rd
624th,Dave Eastmond,5:55:05,M 80-84,3rd
625th,Paul Taylor,5:55:12,M 70-74,16th
626th,Wesley Kessack,5:56:10,M 16-34,89th
627th,Richard Blackwood,5:56:45,M 65-69,19th
628th,Rhys Davey,5:57:18,M 55-59,35th
629th,Jamie Munro,5:57:42,M 40-44,75th
630th,Clayton Peina,5:58:40,M 45-49,58th
631st,Michael Wagg,6:00:05,M 55-59,36th
632nd,Arma Dacyon,6:00:27,F 40-44,31st
633rd,Max Bragg,6:01:36,M 75-79,2nd
634th,Dave Howell,6:02:13,M 65-69,20th
635th,Rachel Cottam,6:03:04,F 16-34,42nd
636th,Scott Tasker,6:03:06,M 50-54,61st
637th,Troy Ramsay,6:03:18,M 45-49,59th
638th,Andrea Rore,6:03:21,F 45-49,24th
639th,Kim Vandenbroek,6:03:22,F 35-39,28th
640th,James Burnside,6:04:36,M 55-59,37th
641st,Theresa Honeycombe,6:04:57,F 40-44,32nd
642nd,Chris Leahy,6:06:41,F 70-74,5th
643rd,Rachael Ritsema,6:07:00,F 35-39,29th
644th,Jackie Aitken,6:08:14,F 55-59,14th
645th,Charlotte Nasey,6:08:16,F 70-74,6th
646th,Alan Fish,6:08:17,M 65-69,21st
647th,Debbie Bly,6:10:27,F 50-54,25th
648th,Ken Coulam,6:11:49,M 65-69,22nd
649th,Mark Pearce,6:12:09,M 50-54,62nd
650th,Terry Hooper,6:14:12,M 60-64,34th
651st,Sarah Su,6:14:31,F 55-59,15th
652nd,Warwick Grey,6:14:57,M 60-64,35th
653rd,Shona Myers,6:15:12,F 60-64,9th
654th,Colin Dyer,6:16:17,M 70-74,17th
655th,Robert Dyer,6:16:17,M 40-44,76th
656th,Moana Stuart,6:16:30,F 55-59,16th
657th,Therese McQuoid,6:16:30,F 55-59,17th
658th,Winston Sweatman,6:16:34,M 55-59,38th
659th,Jonathon Moke,6:16:50,M 70-74,18th
660th,Brent McWilliams,6:17:06,M 65-69,23rd
661st,Maurice McPherson,6:17:33,M 65-69,24th
662nd,Ed Meijer,6:17:53,M 60-64,36th
663rd,Mauritz Slabbert,6:18:31,M 45-49,60th
664th,Carol Taylor,6:20:09,F 70-74,7th
665th,Nicky Cassidy,6:20:10,F 45-49,25th
666th,Deon Nathan,6:20:10,M 45-49,61st
667th,Edward Chang,6:20:36,M 40-44,77th
668th,Lovey Hazel,6:21:55,F 55-59,18th
669th,Glenn Farnham,6:22:34,M 45-49,62nd
670th,Verna Cook-Jackson,6:22:35,F 65-69,7th
671st,Phil Kirk,6:24:45,M 75-79,3rd
672nd,Sam Goldstine,6:26:21,M 16-34,90th
673rd,Noeleen Elder,6:27:56,F 75-79,2nd
674th,Mangu Chhiba,6:28:50,M 75-79,4th
675th,Sam Rossiter,6:29:43,M 16-34,91st
676th,Susan Bork,6:31:45,F 60-64,10th
677th,Tina Collins,6:31:46,F 65-69,8th
678th,Alexandra Coupe,6:33:20,F 65-69,9th
679th,Ronald Taylor,6:34:16,M 75-79,5th
680th,Kane Lyden,6:34:47,F 50-54,26th
681st,David Lyden,6:34:48,M 16-34,92nd
682nd,Marama Christie,6:39:09,F 55-59,19th
683rd,Liz Bosley,6:39:13,F 75-79,3rd
684th,Jenny Packham,6:42:10,F 40-44,33rd
685th,Paul Burke,6:43:20,M 60-64,37th
686th,John Burke,6:43:21,M 75-79,6th
687th,Rebecca Drage,6:44:22,F 60-64,11th
688th,Heather Flay,6:44:24,F 60-64,12th
689th,Louise Rickard,6:44:25,F 55-59,20th
690th,Christopher Matthews,6:44:25,M 45-49,63rd
691st,Leanne Day,6:44:51,F 50-54,27th
692nd,Cathy Beazley,6:44:51,F 40-44,34th
693rd,Glennis Martin-Paling,6:49:33,F 55-59,21st
694th,Eileen Odgers,6:50:21,F 80-84,1st
695th,Mon Tate,6:50:55,F 70-74,8th
696th,Carol Lahood,6:50:56,F 70-74,9th
697th,Judy Brock,6:50:57,F 55-59,22nd
698th,Dallas Hawe,6:53:42,M 16-34,93rd
699th,Heather Dwyer,6:56:08,F 55-59,23rd
700th,Waiora Rogers,6:56:12,F 70-74,10th
701st,Michael Rogers,6:56:14,M 70-74,19th
702nd,Donna Whitiwhiti,6:56:28,F 60-64,13th
703rd,Mary Kururangi,6:56:33,F 75-79,4th
704th,Damian Hawe,6:58:51,M 45-49,64th
705th,Brendon Guthrie,6:58:54,M 45-49,65th
706th,James Darwent,6:59:19,M 60-64,38th
707th,Sally Smith,6:59:58,F 55-59,24th
708th,John Hines,6:59:59,M 80-84,4th
709th,Queenie Huriwai,7:10:58,F 50-54,28th
710th,Lynette Anne Kipa,7:11:40,F 65-69,10th
711th,Lynnette Stafford,7:12:57,F 60-64,14th
712th,Terina Yancey,7:15:59,F 16-34,43rd
713th,Belinda Harris,7:17:26,F 50-54,29th
714th,Donna Hicks,7:17:27,F 55-59,25th
715th,Katrina Coles,7:17:30,F 60-64,15th
716th,Ange Anderson,7:18:28,F 40-44,35th
717th,Natalie Richards,7:18:29,F 40-44,36th
718th,Colleen Donaldson,7:19:06,F 65-69,11th
719th,Anne Fredricsen,7:21:14,F 55-59,26th
720th,Wendy Kale,7:22:15,F 55-59,27th
721st,Bub Konia,7:22:37,F 55-59,28th
722nd,Don Konia,7:22:38,M 55-59,39th
723rd,Ally Gibbons,7:23:54,F 65-69,12th
724th,Annemarie Stade,7:28:32,F 50-54,30th
725th,Jenny Jones,7:29:22,F 55-59,29th
726th,Cory Miller,7:33:33,M 40-44,78th
727th,Margaret Scholes,7:37:16,F 75-79,5th
728th,Keith Scholes,7:37:16,M 70-74,20th
729th,Chris Parkinson,7:37:57,M 60-64,39th
730th,Ann Benney,7:37:58,F 80-84,2nd
731st,Doris Bragg,7:42:00,F 75-79,6th
732nd,Nicola Lim,7:47:03,F 45-49,26th
733rd,Nella Strickland,7:52:08,F 40-44,37th
734th,Liza MacArtney,7:52:14,F 35-39,30th
735th,Angela Relf,7:52:15,F 40-44,38th
736th,Margaret Thomason,7:52:53,F 55-59,30th
737th,Anne Valeli,7:54:25,F 60-64,16th
738th,Linda Wikaira,7:54:26,F 60-64,17th
739th,Shannon Lake,7:54:26,F 45-49,27th
740th,Eleanor Hamilton,8:01:47,F 60-64,18th
741st,Maryanne Hooson,8:04:47,F 60-64,19th
742nd,Tina Pointon,8:04:47,F 60-64,20th
743rd,Arthur Bodle,8:19:20,M 60-64,40th
744th,Fiona Martin,8:20:46,F 50-54,31st
745th,Theo De Hoog,8:39:44,M 80-84,5th
746th,Garth Barfoot,8:53:11,M 80-84,6th
