Position,Name,Time,Category,Category Position
467th,Ihaka Takao,2:10:09,Male 11 to 34,110th
468th,Cathie Blade,2:10:10,Female 55 to 59,7th
469th,Wailing Fausett,2:10:14,Female 40 to 44,34th
470th,Dennis Ryan,2:10:22,Male 60 to 64,10th
471st,Leesa Speed,2:10:24,Female 40 to 44,35th
472nd,Raewyn Taylor,2:10:31,Female 65 to 69,3rd
473rd,Kerrie Howard,2:10:31,Female 11 to 34,105th
474th,Alexandra Coupe,2:10:31,Female 60 to 64,4th
475th,Kay Abayakoon,2:10:33,Female 40 to 44,36th
476th,Geoffrey Lowe,2:10:54,Male 55 to 59,16th
477th,Timothy Kwok,2:10:54,Male 11 to 34,111th
478th,Ben Baker,2:10:56,Male 35 to 39,25th
479th,Rama Chadwick,2:10:56,Male 35 to 39,26th
480th,Mark Butler,2:10:58,Male 11 to 34,112th
481st,Christine Letford,2:10:58,Female 40 to 44,37th
482nd,Michelle Morse,2:10:59,Female 45 to 49,19th
483rd,Carolyn Waterman,2:11:12,Female 60 to 64,5th
484th,Anthony Huxford,2:11:22,Male 40 to 44,43rd
485th,Belinda Day,2:11:22,Female 35 to 39,28th
486th,Gwyn Judd,2:11:25,Male 40 to 44,44th
487th,Natasha Ah-Hing,2:11:31,Female 11 to 34,106th
488th,Robert Johnson,2:11:40,Male 70 to 74,2nd
489th,Hamish Grant,2:12:02,Male 11 to 34,113th
490th,Andrew MacKay,2:12:08,Male 11 to 34,114th
491st,Natalie Graham,2:12:10,Female 35 to 39,29th
492nd,Jenna Wolter,2:12:20,Female 11 to 34,107th
493rd,Paul Bimler,2:12:24,Male 40 to 44,45th
494th,Melania Afoa,2:12:26,Female 35 to 39,30th
495th,Michelle Pollock,2:12:26,Female 11 to 34,108th
496th,Anna Weatherill,2:12:31,Female 11 to 34,109th
497th,Margaret Reid,2:12:33,Female 45 to 49,20th
498th,Grant Ramsay,2:12:44,Male 11 to 34,115th
499th,Kristen Wing,2:12:45,Female 11 to 34,110th
500th,Ben Coles,2:12:45,Male 35 to 39,27th
501st,Sara Flight,2:13:03,Female 35 to 39,31st
502nd,Keith Hukui,2:13:04,Male 45 to 49,35th
503rd,Tracey Bax,2:13:04,Female 50 to 54,9th
504th,Alyson Brown,2:13:05,Female 50 to 54,10th
505th,Danielle Mellow,2:13:06,Female 11 to 34,111th
506th,Emma Hosie,2:13:14,Female 11 to 34,112th
507th,Susan Thomson,2:13:32,Female 50 to 54,11th
508th,Susan Johnson,2:13:54,Female 65 to 69,4th
509th,Emma Shaw,2:13:59,Female 11 to 34,113th
510th,Jodie Lockie,2:14:01,Female 11 to 34,114th
511th,Ross Thomson,2:14:05,Male 60 to 64,11th
512th,Jordan Draffin,2:14:10,Male 11 to 34,116th
513th,Boris Fejzagic,2:14:12,Male 55 to 59,17th
514th,Nafi Lutui,2:14:14,Male 11 to 34,117th
515th,Frances Shelford,2:14:16,Female 50 to 54,12th
516th,Emma Treppass,2:14:17,Female 11 to 34,115th
517th,Gillian Danilo,2:14:20,Female 45 to 49,21st
518th,Kirsty-Anne Holtzhausen,2:14:27,Female 11 to 34,116th
519th,Norman Holtzhausen,2:14:27,Male 50 to 54,25th
520th,Jessica Gillies,2:14:29,Female 11 to 34,117th
521st,Marlene Phillips,2:14:29,Female 50 to 54,13th
522nd,Jaki Dwight,2:14:43,Female 45 to 49,22nd
523rd,Sarah Holdom,2:14:51,Female 11 to 34,118th
524th,Chas Brown,2:14:52,Male 40 to 44,46th
525th,Megan McDougall,2:14:58,Female 11 to 34,119th
526th,Dale Nicholls,2:15:01,Male 11 to 34,118th
527th,Christine Lee,2:15:01,Female 11 to 34,120th
528th,Nicayla Beamsley,2:15:13,Female 11 to 34,121st
529th,Justine Berryman,2:15:14,Female 40 to 44,38th
530th,Andrea Henson,2:15:16,Female 11 to 34,122nd
531st,Jean Mort,2:15:17,Female 55 to 59,8th
532nd,Daphne Fuafiva-Phipps,2:15:19,Female 35 to 39,32nd
533rd,Jennie Hawker,2:15:36,Female 35 to 39,33rd
534th,David Sheehan,2:15:37,Male 60 to 64,12th
535th,Courtney Hayward,2:15:45,Female 11 to 34,123rd
536th,Jennie Burrowes,2:15:48,Female 11 to 34,124th
537th,Clare Roberts,2:15:48,Female 35 to 39,34th
538th,Lemuelu Iopu,2:16:02,Male 70 to 74,3rd
539th,Arrie Van Der Merwe,2:16:02,Male 40 to 44,47th
540th,Ethan Campbell,2:16:03,Male 11 to 34,119th
541st,Kristina Pearson,2:16:07,Female 11 to 34,125th
542nd,Chika Atsumi,2:16:12,Female 11 to 34,126th
543rd,Katie-Jean Bensemann,2:16:17,Female 11 to 34,127th
544th,Nora-Anne Kwok,2:16:23,Female 11 to 34,128th
545th,Joseph Huxford,2:16:26,Male 11 to 34,120th
546th,Pavel Jelinek,2:16:32,Male 11 to 34,121st
547th,Eva Jelinkova,2:16:32,Female 11 to 34,129th
548th,Jasmin Spissinger,2:16:36,Female 11 to 34,130th
549th,Tanya Gorrie,2:16:53,Female 45 to 49,23rd
550th,Hayden Wark,2:16:55,Male 11 to 34,122nd
551st,Sharon Ritchie,2:17:00,Female 45 to 49,24th
552nd,Wendy Hill,2:17:07,Female 45 to 49,25th
553rd,Alex Shadbolt,2:17:10,Female 11 to 34,131st
554th,Nicola Archibald,2:17:12,Female 35 to 39,35th
555th,Benjamin Balmforth,2:17:12,Male 35 to 39,28th
556th,Chris McAlpine,2:17:42,Male 55 to 59,18th
557th,Jaclyn Williams,2:17:42,Female 35 to 39,36th
558th,Gisela Canes,2:17:43,Female 45 to 49,26th
559th,Rikihana Kingi,2:17:47,Male 11 to 34,123rd
560th,Dave Kerr,2:17:49,Male 50 to 54,26th
561st,Alice Irwin,2:18:10,Female 11 to 34,132nd
562nd,Priyanka Singhal,2:18:11,Female 11 to 34,133rd
563rd,Kiel Tui,2:18:17,Male 11 to 34,124th
564th,Linda Vanduynhoven,2:18:27,Female 50 to 54,14th
565th,David Underwood,2:18:40,Male 75 to 79,2nd
566th,Nadja Nonn,2:18:44,Female 11 to 34,134th
567th,Yuka Hay,2:18:45,Female 40 to 44,39th
568th,Clifton McKenna,2:18:51,Male 40 to 44,48th
569th,Kath Sheppard,2:18:54,Female 35 to 39,37th
570th,Philippa Novell,2:19:05,Female 40 to 44,40th
571st,Samantha Pile,2:19:10,Female 45 to 49,27th
572nd,Lisa Mexted,2:19:21,Female 55 to 59,9th
573rd,Ranginui Flavell,2:19:31,Female 11 to 34,135th
574th,Jennifer Sellars,2:19:33,Female 60 to 64,6th
575th,Michael Nicholas,2:19:41,Male 45 to 49,36th
576th,Sharon Caulfield,2:19:50,Female 40 to 44,41st
577th,Dot Cox,2:19:53,Female 60 to 64,7th
578th,Stefanie Lowry,2:20:01,Female 11 to 34,136th
579th,Jennae Matenga,2:20:02,Female 11 to 34,137th
580th,Ian Biddick,2:20:05,Male 60 to 64,13th
581st,Brendon Shoebridge,2:20:05,Male 40 to 44,49th
582nd,Rachel Button,2:20:06,Female 11 to 34,138th
583rd,Rosie Stewart,2:20:10,Female 11 to 34,139th
584th,Tyler Mitchell,2:20:12,Male 11 to 34,125th
585th,Nick Cresswell,2:20:14,Male 45 to 49,37th
586th,Wendy Cresswell,2:20:15,Female 45 to 49,28th
587th,Alice Kwok,2:20:21,Female 11 to 34,140th
588th,Louise Aitken,2:20:25,Female 50 to 54,15th
589th,Lily More,2:20:27,Female 11 to 34,141st
590th,Sarah Franks,2:20:27,Female 11 to 34,142nd
591st,Debbie Owen,2:20:46,Female 55 to 59,10th
592nd,Tracy Owen,2:20:47,Female 11 to 34,143rd
593rd,Rosharn Keung,2:21:03,Female 11 to 34,144th
594th,Derryn Strong,2:21:15,Female 40 to 44,42nd
595th,Dayne Wright,2:21:21,Male 45 to 49,38th
596th,Vinnie Klein,2:21:31,Female 40 to 44,43rd
597th,Hayley Shuttleworth,2:21:36,Female 40 to 44,44th
598th,Misato Radovanovich,2:21:57,Female 35 to 39,38th
599th,Lynne Butler,2:22:09,Female 60 to 64,8th
600th,Robyn Smith,2:22:11,Female 50 to 54,16th
601st,Robert John-Andrew,2:22:41,Male 40 to 44,50th
602nd,Danielle Bath,2:22:50,Female 11 to 34,145th
603rd,Laura Cooney,2:22:56,Female 11 to 34,146th
604th,Jacqui Kay,2:22:56,Female 35 to 39,39th
605th,Troy Lineen,2:22:57,Male 50 to 54,27th
606th,Lawrence Martin,2:23:03,Male 50 to 54,28th
607th,Alicia Eagle,2:23:04,Female 11 to 34,147th
608th,Danisha Fourie,2:23:06,Female 11 to 34,148th
609th,Janine Lee,2:23:07,Female 35 to 39,40th
610th,Andrew Skene,2:23:13,Male 40 to 44,51st
611th,Asher Putwain-Harris,2:23:36,Female 11 to 34,149th
612th,Loren Morse,2:23:37,Female 11 to 34,150th
613th,Jessica Smitstra,2:23:42,Female 11 to 34,151st
614th,May Lau,2:24:01,Female 50 to 54,17th
615th,Robett Hollis,2:24:04,Male 11 to 34,126th
616th,Hannah Plews,2:24:39,Female 11 to 34,152nd
617th,Helen Mowat,2:24:39,Female 50 to 54,18th
618th,Brett Willis,2:24:42,Male 11 to 34,127th
619th,Katie McKenzie,2:24:47,Female 11 to 34,153rd
620th,Hayley Anderson,2:24:48,Female 35 to 39,41st
621st,Nathan Bunn,2:24:57,Male 11 to 34,128th
622nd,Melissa Rogers,2:24:59,Female 11 to 34,154th
623rd,Stephen Jensen,2:25:00,Male 11 to 34,129th
624th,Sam McCarroll,2:25:10,Male 45 to 49,39th
625th,Brenda Kennedy,2:25:29,Female 35 to 39,42nd
626th,Kerryn Whittaker,2:25:31,Female 11 to 34,155th
627th,Lydia Wilson,2:25:43,Female 11 to 34,156th
628th,Bonny Papuni,2:25:57,Male 50 to 54,29th
629th,Michael Jones,2:25:58,Male 11 to 34,130th
630th,Laura Butler,2:26:03,Female 35 to 39,43rd
631st,Paul Biggs,2:26:17,Male 55 to 59,19th
632nd,Courtenay Van Westbrook,2:26:25,Female 11 to 34,157th
633rd,Liisa Jones,2:26:25,Female 35 to 39,44th
634th,Tony Clough,2:26:27,Male 60 to 64,14th
635th,Rachael Gerretzen,2:26:35,Female 11 to 34,158th
636th,Judy Fabish,2:26:38,Female 55 to 59,11th
637th,Christina Partridge,2:26:42,Female 40 to 44,45th
638th,Matatia Brell,2:26:49,Male 11 to 34,131st
639th,Bronwyn Morgan,2:27:02,Female 45 to 49,29th
640th,Mostyn Sumner,2:27:04,Male 11 to 34,132nd
641st,Justin Kabir,2:27:05,Male 11 to 34,133rd
642nd,Rachel Grant,2:27:07,Female 11 to 34,159th
643rd,Christine Kerrison,2:27:13,Female 60 to 64,9th
644th,Arun Ranchhod,2:27:17,Male 55 to 59,20th
645th,Douglas Murphy,2:27:17,Male 75 to 79,3rd
646th,Robin Vant,2:27:18,Male 65 to 69,7th
647th,Lucy Vallely,2:27:26,Female 55 to 59,12th
648th,Rhiannon Howarth,2:27:31,Female 11 to 34,160th
649th,Erin Knutson,2:27:37,Female 35 to 39,45th
650th,Gordon Wells,2:27:51,Male 55 to 59,21st
651st,Diana Diep,2:27:52,Female 11 to 34,161st
652nd,Kate Steel,2:27:59,Female 11 to 34,162nd
653rd,Sarah Jane Steel,2:27:59,Female 50 to 54,19th
654th,Raymond Wong,2:28:02,Male 40 to 44,52nd
655th,Simon Young,2:28:09,Male 55 to 59,22nd
656th,Norma Schwenke,2:28:18,Female 45 to 49,30th
657th,Victor Leal,2:28:19,Male 50 to 54,30th
658th,Joanna Olczyk,2:28:27,Female 11 to 34,163rd
659th,Harvey Wong,2:28:31,Male 40 to 44,53rd
660th,Julian Reti Kaukau,2:28:42,Male 11 to 34,134th
661st,Georgia Retikaukau,2:28:42,Female 11 to 34,164th
662nd,Maurice Sheppard,2:28:47,Male 65 to 69,8th
663rd,Philippa Cable,2:28:48,Female 35 to 39,46th
664th,Kimberley Thompson,2:28:51,Female 11 to 34,165th
665th,Steph Dale McCorkindale,2:28:57,Female 11 to 34,166th
666th,Kate Matsell,2:28:58,Female 50 to 54,20th
667th,Hisae Saito,2:28:59,Female 65 to 69,5th
668th,Thomas Brears,2:29:01,Male 45 to 49,40th
669th,Vaoa Davis,2:29:05,Female 50 to 54,21st
670th,Karen Weatherley,2:29:08,Female 40 to 44,46th
671st,Debbie Bonné,2:29:12,Female 50 to 54,22nd
672nd,Tamara Taunt,2:29:17,Female 35 to 39,47th
673rd,Elizabeth Gellatly,2:29:22,Female 40 to 44,47th
674th,Christie Putwain,2:30:05,Female 11 to 34,167th
675th,Paul Beaumont,2:30:08,Male 60 to 64,15th
676th,Karina Sue,2:30:15,Female 40 to 44,48th
677th,Sue Yandell,2:30:35,Female 55 to 59,13th
678th,Stewart Littlejohn,2:30:35,Male 60 to 64,16th
679th,Lorraine Biggs,2:30:35,Female 55 to 59,14th
680th,Margaret Littlejohn,2:30:36,Female 55 to 59,15th
681st,Sandy Grant,2:31:28,Female 40 to 44,49th
682nd,Sonia Sherborne,2:31:30,Female 40 to 44,50th
683rd,Kathleen Korb,2:31:55,Female 55 to 59,16th
684th,Nicola Grace,2:32:14,Female 35 to 39,48th
685th,Clayton Koroheke,2:32:23,Male 40 to 44,54th
686th,Wayne Leech,2:32:23,Male 55 to 59,23rd
687th,Paulene Nuku,2:32:54,Female 55 to 59,17th
688th,Linda King,2:33:11,Female 60 to 64,10th
689th,Isaac Trebilco,2:33:22,Male 11 to 34,135th
690th,Pam Peacock,2:33:38,Female 55 to 59,18th
691st,Emma Bishop,2:33:58,Female 45 to 49,31st
692nd,Rachel Holden,2:33:58,Female 35 to 39,49th
693rd,Fred Bloem,2:34:05,Male 80 and over,1st
694th,Samuel Gowans,2:34:18,Male 75 to 79,4th
695th,Shima Grice,2:34:41,Female 35 to 39,50th
696th,Angela Palmer,2:34:41,Female 35 to 39,51st
697th,Barbara Fish,2:34:42,Female 60 to 64,11th
698th,Ainsley Downes,2:34:49,Female 11 to 34,168th
699th,Megan Naran,2:35:32,Female 11 to 34,169th
700th,Judith Davies,2:35:34,Female 50 to 54,23rd
701st,Denis Griffin,2:36:16,Male 75 to 79,5th
702nd,Kaveeta Reddy,2:36:22,Female 35 to 39,52nd
703rd,Erin Kelly,2:36:24,Female 11 to 34,170th
704th,Florence Hunter-Mangels,2:36:24,Female 11 to 34,171st
705th,Andrea Rore,2:36:26,Female 40 to 44,51st
706th,Issy Rieger,2:36:29,Female 11 to 34,172nd
707th,Jun Park,2:36:43,Male 11 to 34,136th
708th,Kelly Simkins,2:36:44,Female 11 to 34,173rd
709th,Paul Barrister,2:37:15,Male 45 to 49,41st
710th,Jennifer Roberts,2:37:29,Female 50 to 54,24th
711th,Debbie Motutere,2:37:39,Female 50 to 54,25th
712th,Wi Te Tau Huata,2:38:17,Male 50 to 54,31st
713th,Jo Miller,2:38:25,Female 50 to 54,26th
714th,Katherine Thompson,2:38:40,Female 35 to 39,53rd
715th,Luke Clark,2:38:55,Male 11 to 34,137th
716th,Simo Tunumafono,2:39:07,Male 11 to 34,138th
717th,Carolyn Gilmour,2:39:10,Female 40 to 44,52nd
718th,Patricia Eastmond,2:39:30,Female 70 to 74,1st
719th,Janene Hill,2:39:33,Female 40 to 44,53rd
720th,Kirsty Spears,2:39:51,Female 40 to 44,54th
721st,Harata Daymond,2:40:20,Female 11 to 34,174th
722nd,Phil Heeney,2:40:20,Male 55 to 59,24th
723rd,Hamitama Leach,2:40:25,Male 11 to 34,139th
724th,Darshna Naran,2:40:43,Female 11 to 34,175th
725th,Oliver Ranby,2:40:45,Male 11 to 34,140th
726th,Alison Winkworth,2:40:49,Female 55 to 59,19th
727th,Hannah Mar,2:40:54,Female 11 to 34,176th
728th,Rose Harding,2:41:16,Female 45 to 49,32nd
729th,Craig Downes,2:41:54,Male 50 to 54,32nd
730th,Alex Teen,2:42:01,Female 35 to 39,54th
731st,Malcom Ayers,2:42:21,Male 50 to 54,33rd
732nd,Janna Cowley,2:42:35,Female 40 to 44,55th
733rd,Dawn Claydon,2:42:42,Female 65 to 69,6th
734th,Phillip Edwards,2:42:42,Male 11 to 34,141st
735th,Jody Spick,2:43:31,Female 35 to 39,55th
736th,Chloe Carter,2:43:51,Female 11 to 34,177th
737th,Michael Sullivan,2:43:54,Male 75 to 79,6th
738th,Kristy Aldridge,2:44:03,Female 35 to 39,56th
739th,Dorreen Gordon,2:44:07,Female 50 to 54,27th
740th,Cindy Nancarrow,2:44:44,Female 40 to 44,56th
741st,Lucy Edmonds,2:44:48,Female 40 to 44,57th
742nd,Haydn Marriner,2:44:51,Male 11 to 34,142nd
743rd,Tim Smith,2:44:51,Male 35 to 39,29th
744th,Tamati Coffey,2:44:52,Male 35 to 39,30th
745th,Te Naiti Tihema,2:44:59,Male 11 to 34,143rd
746th,Deborah Gillon,2:45:38,Female 50 to 54,28th
747th,Charlotte Vanhecke,2:45:48,Female 45 to 49,33rd
748th,Andrea Gore,2:46:24,Female 40 to 44,58th
749th,Cobus Van Der Walt,2:46:50,Male 65 to 69,9th
750th,Te Huinaa Harrison,2:47:17,Female 11 to 34,178th
751st,Rajesh Bava,2:47:21,Male 55 to 59,25th
752nd,Heather Skipworth,2:47:39,Female 40 to 44,59th
753rd,Tane Skipworth,2:47:39,Male 11 to 34,144th
754th,Maraea Courtney,2:47:40,Female 11 to 34,179th
755th,Simone Schollum,2:48:51,Female 45 to 49,34th
756th,Kaitlyn Irving,2:49:07,Female 11 to 34,180th
757th,Albie Hawea,2:49:16,Male 50 to 54,34th
758th,Kim Smith,2:49:36,Female 45 to 49,35th
759th,Jackie Van Rooyen,2:49:44,Female 45 to 49,36th
760th,Shontelle Bishara,2:50:09,Female 35 to 39,57th
761st,Malcolm Attree,2:50:21,Male 75 to 79,7th
762nd,Mem Warren,2:50:50,Female 55 to 59,20th
763rd,Andy Warren,2:50:51,Male 55 to 59,26th
764th,Sharron Pope,2:50:55,Female 55 to 59,21st
765th,Mason Lepou,2:51:29,Male 35 to 39,31st
766th,Nina Lepou,2:51:30,Female 35 to 39,58th
767th,Sally Merriman,2:51:37,Female 55 to 59,22nd
768th,David Moncrieff-Driscoll,2:51:55,Male 45 to 49,42nd
769th,Amy Lacey,2:52:23,Female 11 to 34,181st
770th,Larna Findlay,2:52:28,Female 35 to 39,59th
771st,Koha Rogers,2:52:32,Male 11 to 34,145th
772nd,Wayne Hewlett,2:52:32,Male 55 to 59,27th
773rd,Lance Mafi,2:52:42,Male 11 to 34,146th
774th,Sarah Bramston,2:52:55,Female 45 to 49,37th
775th,Marotiri Maunga,2:53:04,Male 50 to 54,35th
776th,Michael Penney,2:53:04,Male 11 to 34,147th
777th,Hannah Andrew,2:53:04,Female 11 to 34,182nd
778th,Ken Tavui,2:54:04,Male 55 to 59,28th
779th,Colin Edwards,2:54:24,Male 65 to 69,10th
780th,Carol Serra,2:54:26,Female 50 to 54,29th
781st,Sabrina Young,2:54:39,Female 40 to 44,60th
782nd,Janetta Schuster,2:54:40,Female 40 to 44,61st
783rd,Tj Munnik,2:54:40,Female 40 to 44,62nd
784th,Elizabeth Bosley,2:55:00,Female 70 to 74,2nd
785th,Karel Pieter Otto,2:55:30,Male 65 to 69,11th
786th,Kevin Ball,2:56:33,Male 50 to 54,36th
787th,Tania Lardelli,2:56:45,Female 45 to 49,38th
788th,Putere Koia-Hamling,2:56:50,Female 11 to 34,183rd
789th,Bob Cox,2:57:17,Male 65 to 69,12th
790th,Jono Botting,2:57:30,Male 11 to 34,148th
791st,Amanda Aldridge,2:57:41,Female 11 to 34,184th
792nd,Diana Kawana,2:57:44,Female 50 to 54,30th
793rd,Victoria Harhoff,2:58:01,Female 35 to 39,60th
794th,Ana Taunga,2:58:46,Female 45 to 49,39th
795th,Areta Morice,2:58:46,Female 35 to 39,61st
796th,Pahemata Dalton- Reedy,2:59:06,Female 11 to 34,185th
797th,Megan Bain,2:59:58,Female 40 to 44,63rd
798th,Jackie Hauraki,3:00:09,Female 50 to 54,31st
799th,Chris Gledhill,3:00:26,Male 55 to 59,29th
800th,Donna Whitiwhiti,3:01:32,Female 55 to 59,23rd
801st,Marnie Raihania,3:01:33,Female 45 to 49,40th
802nd,Louise Hawea,3:01:34,Female 50 to 54,32nd
803rd,Mare Kupa,3:01:34,Male 50 to 54,37th
804th,Nick Feast,3:01:40,Male 11 to 34,149th
805th,Tonikali Wehi,3:01:43,Female 11 to 34,186th
806th,Ting Lee,3:01:54,Female 35 to 39,62nd
807th,Shane Bailey,3:01:55,Male 50 to 54,38th
808th,Andrea Livingstone,3:01:55,Female 11 to 34,187th
809th,Marama Beach,3:01:58,Female 40 to 44,64th
810th,Kristina Perry,3:03:32,Female 50 to 54,33rd
811th,Tom Elliott,3:03:39,Male 45 to 49,43rd
812th,Desmond Nikora,3:03:55,Male 45 to 49,44th
813th,Toni Gledhill,3:04:00,Female 45 to 49,41st
814th,Martena Rore,3:04:06,Female 60 to 64,12th
815th,Shirley Davy,3:04:08,Female 45 to 49,42nd
816th,Chauntelle Keung,3:04:09,Female 11 to 34,188th
817th,Patricia Hayden-Payne,3:04:10,Female 50 to 54,34th
818th,Kahutia Pewhairangi,3:04:19,Female 11 to 34,189th
819th,Debbie O'Connor,3:04:28,Female 50 to 54,35th
820th,Robert Thomson,3:04:51,Male 45 to 49,45th
821st,Matthew Rudduck,3:05:11,Male 11 to 34,150th
822nd,Monique Reedy,3:05:14,Female 11 to 34,190th
823rd,Toni Roberts,3:05:26,Female 45 to 49,43rd
824th,Alan Eustace,3:05:46,Male 70 to 74,4th
825th,Leeann Jelleyman,3:06:10,Female 50 to 54,36th
826th,Clodagh Barnett,3:07:11,Female 11 to 34,191st
827th,Hariroa Daymond,3:08:05,Female 11 to 34,192nd
828th,Karl McNeil,3:10:09,Male 45 to 49,46th
829th,Te Arani Davie,3:10:32,Female 40 to 44,65th
830th,Jahna Hura,3:10:44,Female 11 to 34,193rd
831st,Logan Ah-Hing,3:13:29,Female 45 to 49,44th
832nd,Matt Stowers,3:13:30,Male 45 to 49,47th
833rd,Charmaine Fourie,3:14:07,Female 45 to 49,45th
834th,Lynne Welsh,3:14:18,Female 35 to 39,63rd
835th,Bob Yandell,3:14:47,Male 65 to 69,13th
836th,Sharon Hewlett,3:15:13,Female 45 to 49,46th
837th,Tasha Paton,3:16:16,Female 35 to 39,64th
838th,Barry Geater,3:17:39,Male 55 to 59,30th
839th,Leah Eruera,3:18:00,Female 45 to 49,47th
840th,Hine Anderson,3:20:26,Female 55 to 59,24th
841st,Angela Blundell,3:21:55,Female 35 to 39,65th
842nd,Michael Paton,3:21:55,Male 11 to 34,151st
843rd,Avalua Tavui,3:23:54,Female 45 to 49,48th
844th,Niki Edwards,3:25:13,Female 40 to 44,66th
845th,Gerry Heeney,3:25:53,Female 50 to 54,37th
846th,Aroha Schuster,3:26:22,Female 50 to 54,38th
847th,Emmeline Sunnex,3:31:24,Female 11 to 34,194th
848th,Anne Fitisemanu,3:32:00,Female 45 to 49,49th
849th,Noeline Fry,3:32:35,Female 60 to 64,13th
850th,Craig Van Rooyen,3:35:41,Male 45 to 49,48th
851st,Lisia Tuivaiti,3:38:07,Female 45 to 49,50th
852nd,Stacey Bromell,3:40:43,Female 11 to 34,195th
853rd,Patrick Holloway,3:41:12,Male 75 to 79,8th
854th,Marie Roberts,3:42:00,Female 45 to 49,51st
855th,Margaret Marsh,3:43:19,Female 40 to 44,67th
856th,Beulah Walker,3:44:31,Female 50 to 54,39th
857th,Eileen Kerr,3:47:31,Female 65 to 69,7th
858th,Jim Douglas,3:49:45,Male 80 and over,2nd
859th,Joanne Asiata,3:55:19,Female 45 to 49,52nd
860th,Ezariah Young,3:55:19,Female 45 to 49,53rd
861st,Dinahlee Tui,3:56:38,Female 50 to 54,40th
862nd,Moana Houia-Poka,3:57:37,Female 45 to 49,54th
863rd,Paula Takiwa,3:57:38,Female 45 to 49,55th
864th,Julie Seymour,4:00:11,Female 50 to 54,41st
865th,Joseph Fa'Afiu,4:07:10,Male 35 to 39,32nd
866th,Mark Bavister,4:09:54,Male 45 to 49,49th
867th,Sarah-Jane Heeney,4:16:47,Female 11 to 34,196th
868th,Cali Morice,4:34:50,Female 40 to 44,68th
869th,Marcia Brown,4:34:51,Female 11 to 34,197th
870th,La'A Faumuina,4:46:03,Male 45 to 49,50th
871st,Lulu Fordham,5:24:56,Female 35 to 39,66th
872nd,Jayd August,5:24:57,Female 35 to 39,67th
873rd,Debra Anderson,5:24:57,Female 11 to 34,198th
