Position,Name,Bib,Time,Category,Category Position,Gender,Gender Position,Run
355,FLETCHER DUNNING,2170,18:30:05,40-49,94,Male,265,18:30:05
356,TARYN HAMILTON,2259,18:30:09,30-39,98,Male,266,18:30:09
357,GAYE FRANCE,2211,18:30:19,40-49,33,Female,91,18:30:19
358,JENNA POWERS,2496,18:31:01,40-49,34,Female,92,18:31:01
359,BRYAN RAWIRI,2506,18:36:05,50-59,38,Male,267,18:36:05
360,BRAD GEEN,2223,18:37:05,18-29,35,Male,268,18:37:05
361,JOSHUA CONNELLY,2142,18:37:15,18-29,36,Male,269,18:37:15
362,BONGJOO LEE,2362,18:40:09,60-69,3,Male,270,18:40:09
363,NIGEL NEAME,2450,18:41:11,40-49,95,Male,271,18:41:11
364,CRAIG GRIB,2243,18:43:58,50-59,39,Male,272,18:43:58
365,REBECCA DOHE,2164,18:45:14,40-49,35,Female,93,18:45:14
366,STEPHEN LOWDE,2381,18:45:42,40-49,96,Male,273,18:45:42
367,CHERYLE BLAND,2077,18:48:47,50-59,8,Female,94,18:48:47
368,SAM BEALE,2065,18:51:58,18-29,37,Male,274,18:51:58
369,LUN SIU CHING,2129,18:52:03,30-39,99,Male,275,18:52:03
370,MARIA-CATHERINE ROACHE,2515,18:53:05,40-49,36,Female,95,18:53:05
371,MARUYAMA GAKUTO,2644,18:53:41,40-49,97,Male,276,18:53:41
372,MINORI TSUDA,2598,18:53:50,50-59,9,Female,96,18:53:50
373,BERNADETTE TRETTA,2597,18:57:16,40-49,37,Female,97,18:57:16
374,KYNAN FARR,2193,18:58:49,40-49,98,Male,277,18:58:49
375,MATTHEW LISTON,2368,18:59:20,40-49,99,Male,278,18:59:20
376,AUSTIN POWELL,2495,19:08:13,50-59,40,Male,279,19:08:13
377,JODIE MASON,2403,19:08:34,30-39,37,Female,98,19:08:34
378,JADE WASHER,2615,19:08:39,18-29,38,Male,280,19:08:39
379,MICHELLE KUN,2353,19:13:41,30-39,38,Female,99,19:13:41
380,JACKSON PAGE,2472,19:14:15,30-39,100,Male,281,19:14:15
381,ZACHARIAH KIDMAN,2341,19:16:02,30-39,101,Male,282,19:16:02
382,LAWRENCE AHERN,2038,19:17:11,30-39,102,Male,283,19:17:11
383,SANGDO KIM,2342,19:18:06,50-59,41,Male,284,19:18:06
384,SEONGHA JEON,2324,19:18:15,50-59,42,Male,285,19:18:15
385,BALA KRISHNAN,2350,19:21:04,40-49,100,Male,286,19:21:04
386,STEPHEN GWERDER,2254,19:26:41,40-49,101,Male,287,19:26:41
387,LORENA COMPEAN CASIMIRO,2657,19:28:01,30-39,39,Female,100,19:28:01
388,YUKO MASUKO,2645,19:29:43,40-49,38,Female,101,19:29:43
389,CHERYL WALKER,2611,19:30:19,40-49,39,Female,102,19:30:19
390,HEREK LOEI,2374,19:30:22,30-39,103,Male,288,19:30:22
391,DARIAN EVELYN,2189,19:32:36,30-39,104,Male,289,19:32:36
392,KEITH MARTIN,2402,19:32:37,30-39,105,Male,290,19:32:37
393,ARNOLD EMING,2186,19:34:18,50-59,43,Male,291,19:34:18
394,SALIN LAOHASARAN,2358,19:35:38,40-49,40,Female,103,19:35:38
395,DANIEL ROSNER,2522,19:39:13,40-49,102,Male,292,19:39:13
396,ZACH ELLIS,2184,19:40:13,18-29,39,Male,293,19:40:13
397,CHRIS INGHAM,2314,19:40:16,30-39,106,Male,294,19:40:16
398,GRAEME SCOTT,2531,19:45:05,50-59,44,Male,295,19:45:05
399,ALASTAIR HENSHAW,2276,19:45:16,50-59,45,Male,296,19:45:16
400,SALLY LLEWELYN,2372,19:45:16,50-59,10,Female,104,19:45:16
401,REBECCA E VALENCIA,2606,19:47:41,30-39,40,Female,105,19:47:41
402,MICHELLE PARKER,2476,19:48:04,40-49,41,Female,106,19:48:04
403,JACQUI MORROW,2441,19:48:40,40-49,42,Female,107,19:48:40
404,ALEX MINNICH WILSON,2430,19:49:10,30-39,107,Male,297,19:49:10
405,KRISTA HOLTZ,2294,19:50:01,40-49,43,Female,108,19:50:01
406,KARINA NEVE,2453,19:52:47,30-39,41,Female,109,19:52:47
407,NADIA ACKARIE,2035,19:53:03,50-59,11,Female,110,19:53:03
408,TERESA LIU,2370,19:53:03,40-49,44,Female,111,19:53:03
409,KATRINA GURNICK,2252,19:54:35,30-39,42,Female,112,19:54:35
410,ANDREW FLETCHER,2204,19:59:36,30-39,108,Male,298,19:59:36
411,BRAD HARRIS,2268,19:59:37,30-39,109,Male,299,19:59:37
412,GERRY FITZGERALD,2202,20:08:55,60-69,4,Male,300,20:08:55
413,RICHELLE WEBB,2618,20:12:01,50-59,12,Female,113,20:12:01
414,ADRIAN WEBB,2619,20:12:02,50-59,46,Male,301,20:12:02
415,SHAUN ROLSTON,2520,20:13:32,30-39,110,Male,302,20:13:32
416,KAY KIAT LIM,2366,20:16:10,40-49,103,Male,303,20:16:10
417,MUI-HONG LIM,2367,20:16:10,40-49,104,Male,304,20:16:10
418,STEPHAN EDER,2176,20:17:09,50-59,47,Male,305,20:17:09
419,HEATHER TAYLOR,2581,20:20:53,40-49,45,Female,114,20:20:53
420,MICHELLE JOHNSON,2326,20:24:15,50-59,13,Female,115,20:24:15
421,LOUISE WARD,2613,20:27:58,40-49,46,Female,116,20:27:58
422,MICHAEL MCKINLEY,2415,20:28:49,40-49,105,Male,306,20:28:49
423,ARLENE CARINO,2113,20:29:36,50-59,14,Female,117,20:29:36
424,ANNIE MARIMAO,2396,20:37:22,50-59,15,Female,118,20:37:22
425,BRUNO BRESIL,2092,20:44:11,60-69,5,Male,307,20:44:11
426,WING KWAI PEI,2482,20:44:50,60-69,6,Male,308,20:44:50
427,KARIN HOLZSCHUHER,2295,20:45:44,50-59,16,Female,119,20:45:44
428,NARELLE CASE,2115,20:48:13,50-59,17,Female,120,20:48:13
429,FUMIHIRO NISHIZAWA,2460,20:51:23,30-39,111,Male,309,20:51:23
430,KA MAN HUI,2310,20:51:33,30-39,43,Female,121,20:51:33
431,DAVID SIMPSON,2540,20:53:54,50-59,48,Male,310,20:53:54
432,CELIA GRENNING,2242,20:53:55,50-59,18,Female,122,20:53:55
433,GRAEME JARVIS,2322,20:59:12,50-59,49,Male,311,20:59:12
434,CHRIS KARL,2333,20:59:16,18-29,40,Male,312,20:59:16
435,WILLEM JORDAAN,2329,20:59:29,40-49,106,Male,313,20:59:29
436,ERIC CHAN,2123,21:04:13,50-59,50,Male,314,21:04:13
437,GIOVANNA GIBSON,2225,21:08:20,50-59,19,Female,123,21:08:20
438,AMANDA CRAIG,2147,21:11:51,30-39,44,Female,124,21:11:51
439,RAEWYN GAVIN,2219,21:13:56,50-59,20,Female,125,21:13:56
440,NATALIE HALL,2256,21:14:06,40-49,47,Female,126,21:14:06
441,EUGENE KUBOTA,2352,21:17:44,40-49,107,Male,315,21:17:44
442,BRAD BOYLE,2087,21:17:50,50-59,51,Male,316,21:17:50
443,SUZANNE ROBERTS,2516,21:24:29,50-59,21,Female,127,21:24:29
444,RACHEL COLLINGRIDGE,2140,21:28:39,40-49,48,Female,128,21:28:39
445,PETER BARNEVELD,2057,21:37:45,60-69,7,Male,317,21:37:45
446,KYLIE FOWLER,2209,21:37:59,40-49,49,Female,129,21:37:59
447,MARTIN ELSWORTH,2185,21:39:37,30-39,112,Male,318,21:39:37
448,TONI GRACE,2236,21:42:37,40-49,50,Female,130,21:42:37
449,THERESA ARAND,2049,21:49:18,60-69,1,Female,131,21:49:18
450,ROEL LOYOLA,2383,21:50:36,40-49,108,Male,319,21:50:36
451,WAYNE BOWLER,2085,21:53:57,50-59,52,Male,320,21:53:57
452,MATTHEW MCGOUGAN,2413,21:53:58,30-39,113,Male,321,21:53:58
453,CLAYTON GARDNER,2214,22:08:36,40-49,109,Male,322,22:08:36
454,ZEB MEEHAN,2421,22:11:10,18-29,41,Male,323,22:11:10
455,DAVID PARKER,2475,22:16:51,50-59,53,Male,324,22:16:51
456,HEATHER DAVISON,2156,22:16:51,60-69,2,Female,132,22:16:51
457,LARAGH MCCABE,2407,22:26:59,18-29,16,Female,133,22:26:59
458,DAVID FECTEAU,2195,22:27:52,40-49,110,Male,325,22:27:52
459,NIKI BALANI,2054,22:31:40,40-49,51,Female,134,22:31:40
460,CHRIS HOWARD,2301,22:33:31,40-49,111,Male,326,22:33:31
461,SHEILA ROSE ELASIN,2181,22:34:08,40-49,52,Female,135,22:34:08
462,RYAN MILLS,2428,22:34:13,18-29,42,Male,327,22:34:13
463,JEANINE GLEN,2230,22:45:43,30-39,45,Female,136,22:45:43
464,BRAD STEWART,2567,22:48:39,40-49,112,Male,328,22:48:39
465,MICHAEL WALKER,2610,22:51:22,50-59,54,Male,329,22:51:22
466,BARRY GILL,2229,22:57:00,50-59,55,Male,330,22:57:00
467,ANDY LUCAS,2384,22:57:08,40-49,113,Male,331,22:57:08
468,KRISTY GRAVESON,2239,23:00:01,30-39,46,Female,137,23:00:01
469,KWOK CHEUNG CHAN,2122,23:00:19,60-69,8,Male,332,23:00:19
470,JULIE STEELE,2565,23:00:52,50-59,22,Female,138,23:00:52
471,JASON BETTINGER,2070,23:05:00,30-39,114,Male,333,23:05:00
472,PAUL GILBERT,2228,23:11:33,50-59,56,Male,334,23:11:33
473,KAREN SMART,2548,23:14:46,50-59,23,Female,139,23:14:46
474,FIONA KENNY,2340,23:17:56,40-49,53,Female,140,23:17:56
475,ANTONIO STANLEY,2563,23:18:14,40-49,114,Male,335,23:18:14
476,PHIL LLEWELLYN,2371,23:19:11,50-59,57,Male,336,23:19:11
477,JESSICA BACH,2053,23:25:54,18-29,17,Female,141,23:25:54
478,TIFFANY KRAVEC,2349,23:28:41,40-49,54,Female,142,23:28:41
479,SAMANTHA HARPER,2265,23:33:39,30-39,47,Female,143,23:33:39
480,AKIMASA OMORI,2468,23:37:29,40-49,115,Male,337,23:37:29
481,SHANNON COLLA,2139,23:59:31,30-39,48,Female,144,23:59:31
482,BARTOSZ MORAWIEC,2437,24:06:53,40-49,116,Male,338,24:06:53
483,DANE KNIGHT,2345,24:31:49,30-39,115,Male,339,24:31:49
484,NIHERA POHATU,2493,24:38:52,18-29,18,Female,145,24:38:52
485,RACHAEL CHADDERTON,2120,24:38:53,40-49,55,Female,146,24:38:53
486,DANPING WU,2636,25:02:33,30-39,49,Female,147,25:02:33
487,SHARON LOVE,2380,25:10:09,50-59,24,Female,148,25:10:09
488,MAURITZ SLABBERT,2545,25:12:35,40-49,117,Male,340,25:12:35
489,SHAMIL HAMID,2257,25:20:17,40-49,118,Male,341,25:20:17
490,DEBBIE HOLMES,2292,25:39:33,40-49,56,Female,149,25:39:33
491,CHATREE TANGPATANASOMBAT,2578,25:42:20,40-49,119,Male,342,25:42:20
492,WARREN BAVISTER,2064,26:09:56,40-49,120,Male,343,26:09:56
493,MARAMA CHRISTIE,2132,26:15:25,50-59,25,Female,150,26:15:25
494,SHARRON TORRIE,2593,26:31:52,50-59,26,Female,151,26:31:52
495,NICOLE SLAVEC,2547,26:33:03,50-59,27,Female,152,26:33:03
496,WARANYA LERTPAITOONPAN,2364,26:33:42,40-49,57,Female,153,26:33:42
497,MGCINI MASUKU,2649,26:44:39,40-49,121,Male,344,26:44:39
498,CHERIE WATERHOUSE,2616,26:44:48,30-39,50,Female,154,26:44:48
499,GRACE HAWKINS,2271,26:56:07,50-59,28,Female,155,26:56:07
500,NORM APIRANA,2047,26:56:12,50-59,58,Male,345,26:56:12
501,ANDREW (JANDALMAN) FIFITA-LAMB,2199,26:57:01,50-59,59,Male,346,26:57:01
502,LUISA ORTA,2469,27:13:22,30-39,51,Female,156,27:13:22
503,MELANIE PULLIN,2500,28:12:25,40-49,58,Female,157,28:12:25
504,BETH CAMPBELL,2111,28:12:27,40-49,59,Female,158,28:12:27
505,DEBORAH NESTI,2452,28:45:08,50-59,29,Female,159,28:45:08
506,JANELLE NELZ TAMATI,2576,29:22:36,40-49,60,Female,160,29:22:36
DNF,MEL AITKEN,2001,,40-49,,Female,,
DNF,FRANCESCA CANEPA,2648,9:41:32,40-49,,Female,,9:41:32
DNF,MICHAELA MCDONALD,2024,,18-29,,Female,,
DNF,CEDRIC ACHARD,2034,,30-39,,Male,,
DNF,HANNY ALLSTON,2658,,30-39,,Female,,
DNF,HENRY BRAYBROOK,2088,,30-39,,Male,,
DNF,DEBRAH BREEDT,2089,,40-49,,Female,,
DNF,CIARAN BRENNAN,2091,,40-49,,Male,,
DNF,NATHAN BROWN,2098,,30-39,,Male,,
DNF,KERRIS BROWNE,2099,,50-59,,Female,,
DNF,SIAN CASS,2116,,50-59,,Female,,
DNF,LEWIS CRAIG,2148,,18-29,,Male,,
DNF,DEON DE CLERCQ,2157,,50-59,,Male,,
DNF,JAMES DORNAN,2166,,30-39,,Male,,
DNF,PHILIP DUNCAN,2168,,30-39,,Male,,
DNF,DENE DUTHIE,2172,,50-59,,Male,,
DNF,CATHERINE EDLIN,2177,,30-39,,Female,,
DNF,JENNIFER EGAN,2179,,30-39,,Female,,
DNF,STEPHEN ENGLISH,2188,,60-69,,Male,,
DNF,JONATHAN FERNANDO,2198,,18-29,,Male,,
DNF,THOMAS FITZPATRICK,2203,,30-39,,Male,,
DNF,DESMOND FRAHER,2210,,40-49,,Male,,
DNF,ANNA GATIE,2218,,40-49,,Female,,
DNF,MICHELLE GROCOCK,2247,,40-49,,Female,,
DNF,NEVILLE HARDING,2263,,50-59,,Male,,
DNF,HELEN HOLDT,2291,,50-59,,Female,,
DNF,GEORGES MARIE HUET,2308,,40-49,,Male,,
DNF,PHUCHIT ISSARAPONGPANT,2318,,30-39,,Male,,
DNF,NAHOKO KIMURA,2343,,40-49,,Female,,
DNF,MADS LOURING,2379,,30-39,,Male,,
DNF,MICHAEL LUTZ,2385,,30-39,,Male,,
DNF,KEVIN MARTIN,2401,,40-49,,Male,,
DNF,REUBEN MCCLELLAND,2408,,30-39,,Male,,
DNF,STEPHEN MCCONNELL,2410,,50-59,,Male,,
DNF,ARIE MCONIE,2419,,18-29,,Male,,
DNF,SARAH MOORE,2436,,30-39,,Female,,
DNF,STUART MUNRO,2444,,30-39,,Male,,
DNF,RACHEL MURPHY,2446,,40-49,,Female,,
DNF,CARLA MURPHY,2447,,40-49,,Female,,
DNF,INDI NOVAK,2659,,18-29,,Female,,
DNF,SENG DARATH NY,2462,,18-29,,Male,,
DNF,MATTHEW NYE-HINGSTON,2463,,40-49,,Male,,
DNF,HUIA PALMER,2473,,40-49,,Female,,
DNF,MICHAEL PALMER,2474,,18-29,,Male,,
DNF,TONY PEKEPO,2483,,40-49,,Male,,
DNF,BRITTANY PENNINGTON,2487,,30-39,,Female,,
DNF,BRONWYN ROFE,2518,,50-59,,Female,,
DNF,MARK RUSSELL,2524,,18-29,,Male,,
DNF,JUANITA RUYS,2526,,50-59,,Female,,
DNF,FLORENT SALMON,2528,,40-49,,Male,,
DNF,CATE SHAVE,2533,,40-49,,Female,,
DNF,RON SINGH,2543,,40-49,,Male,,
DNF,REES SKIFF,2544,,30-39,,Male,,
DNF,CRAIG SMITH,2550,,18-29,,Male,,
DNF,BRIDGET STEVENSON,2566,,40-49,,Female,,
DNF,NELLA STRICKLAND,2568,,30-39,,Female,,
DNF,NICK SWAIN,2573,,18-29,,Male,,
DNF,CHRIS SWAIN,2574,,18-29,,Male,,
DNF,RAMON UECKER,2603,,50-59,,Male,,
DNF,BENJAMIN UONG,2604,,40-49,,Male,,
DNF,SHAUN WHITEHOUSE,2625,,40-49,,Male,,
DNF,MICHELLE WOODS,2633,,40-49,,Female,,
